frequency,parallel,perpendicular
492.4085600000002,51412.64623,23782.636919999997
492.6685040000001,51412.64623,23782.636919999997
492.928448,52423.306160000015,23835.806039999996
493.18839200000014,52423.306160000015,23835.806039999996
493.44833600000004,53110.723020000005,23857.301030000002
493.7082800000002,53110.723020000005,23857.301030000002
493.9682240000001,53677.91443,23898.64892
494.228168,53947.2121,23974.78403
494.4881120000001,53947.2121,23974.78403
494.748056,54510.81919,24296.47328
495.00800000000015,54510.81919,24296.47328
495.26794400000006,54999.17787999999,24704.069020000003
495.5278880000002,54999.17787999999,24704.069020000003
495.7878320000001,55705.457720000006,25246.839889999996
496.047776,55705.457720000006,25246.839889999996
496.30772000000013,56528.88616999999,25838.44219
496.56766400000004,56528.88616999999,25838.44219
496.82760800000017,57639.62733,26405.20906
497.0875520000001,57639.62733,26405.20906
497.347496,58784.758850000006,27015.474000000002
497.6074400000001,60224.97002000001,27535.32302
497.867384,60224.97002000001,27535.32302
498.12732800000015,61482.93942,27899.110829999998
498.38727200000005,61482.93942,27899.110829999998
498.6472160000002,62774.987980000005,28316.131159999994
498.9071600000001,62774.987980000005,28316.131159999994
499.167104,63762.3703,28464.701810000002
499.4270480000001,63762.3703,28464.701810000002
499.68699200000003,64766.13969999999,28723.20691
499.94693600000016,64766.13969999999,28723.20691
500.20688000000007,65409.3797,28918.18005
500.4668240000002,65409.3797,28918.18005
500.7267680000001,66361.8196,29217.39505
500.986712,67154.8997,29622.006910000004
501.24665600000014,67154.8997,29622.006910000004
501.50660000000005,68238.5802,30232.17099
501.7665440000002,68238.5802,30232.17099
502.0264880000001,69498.0699,30778.01199
502.286432,69498.0699,30778.01199
502.5463760000001,71101.5601,31473.891770000002
502.80632,71101.5601,31473.891770000002
503.06626400000016,72915.64999999998,32141.670179999997
503.32620800000007,72915.64999999998,32141.670179999997
503.5861520000002,74666.98010000002,32769.91920999999
503.8460960000001,74666.98010000002,32769.91920999999
504.10604,76934.5204,33437.15775
504.36598400000014,76934.5204,33437.15775
504.62592800000004,79123.49990000001,34091.09200999999
504.8858720000002,81115.2499,34635.16484
505.1458160000001,81115.2499,34635.16484
505.40576,83031.54999999999,35104.39719
505.6657040000001,83031.54999999999,35104.39719
505.925648,84541.52969999998,35660.51319
506.18559200000016,84541.52969999998,35660.51319
506.44553600000006,85919.5902,36175.605579999996
506.7054800000002,85919.5902,36175.605579999996
506.9654240000001,87007.28979999998,36855.33197
507.225368,87007.28979999998,36855.33197
507.48531200000014,88354.66020000001,37657.01517
507.74525600000004,88354.66020000001,37657.01517
508.0052000000002,89573.8395,38523.35701
508.2651440000001,91158.70019999999,39465.604300000006
508.525088,91158.70019999999,39465.604300000006
508.7850320000001,93390.7997,40475.67159
509.044976,93390.7997,40475.67159
509.30492000000015,96038.5904,41521.979100000004
509.56486400000006,96038.5904,41521.979100000004
509.8248080000002,98853.34909999999,42427.38372
510.0847520000001,98853.34909999999,42427.38372
510.344696,102624.95869999999,43419.21767
510.60464000000013,102624.95869999999,43419.21767
510.86458400000004,106277.23090000002,44180.07003
511.12452800000017,106277.23090000002,44180.07003
511.3844720000001,109546.61949999999,44829.37319
511.644416,112784.49989999998,45531.03959000001
511.9043600000001,112784.49989999998,45531.03959000001
512.164304,115775.2195,46430.35908
512.4242480000001,115775.2195,46430.35908
512.684192,118765.6895,47581.48798
512.9441360000002,118765.6895,47581.48798
513.2040800000001,121736.31989999999,48955.653959999996
513.464024,121736.31989999999,48955.653959999996
513.7239680000001,125324.28889999999,50874.75361
513.983912,125324.28889999999,50874.75361
514.2438560000002,129726.49979999999,53143.535619999995
514.5038000000001,129726.49979999999,53143.535619999995
514.7637440000002,135037.7403,55680.02871999999
515.0236880000001,141611.5285,58493.77308999999
515.283632,141611.5285,58493.77308999999
515.5435760000001,143043.0097,59092.798650000004
515.80352,151420.3501,62050.93448999999
516.0634640000002,151420.3501,62050.93448999999
516.3234080000001,160279.86000000002,64969.62055000001
516.583352,170537.5209,67986.06711
516.8432960000001,170537.5209,67986.06711
517.10324,181254.87980000002,70908.58383000002
517.3631840000002,181254.87980000002,70908.58383000002
517.6231280000001,193157.01070000004,74161.68920000001
517.8830720000002,193157.01070000004,74161.68920000001
518.1430160000001,205096.91000000003,77736.08096
518.40296,205096.91000000003,77736.08096
518.6629040000001,218258.72130000003,81841.42665
518.922848,218258.72130000003,81841.42665
519.1827920000002,233919.75169999996,87284.90835
519.4427360000001,233919.75169999996,87284.90835
519.70268,250068.4005,93289.74150999999
519.9626240000001,270005.8914,100775.73898999998
520.222568,270005.8914,100775.73898999998
520.4825120000002,291689.61960000003,108769.36260000004
520.7424560000001,291689.61960000003,108769.36260000004
521.0024000000002,316637.3799,117839.74835999998
521.2623440000001,316637.3799,117839.74835999998
521.522288,343161.58079999994,127163.26718999998
521.7822320000001,343161.58079999994,127163.26718999998
522.042176,370487.44909999997,136092.47851000002
522.3021200000002,370487.44909999997,136092.47851000002
522.5620640000001,397759.9978,144541.64693999998
522.822008,397759.9978,144541.64693999998
523.0819520000001,425261.67409999995,152810.65884
523.341896,425261.67409999995,152810.65884
523.6018400000002,450952.2984,160275.29667
523.8617840000001,479413.2694,169206.24193000002
524.1217280000002,479413.2694,169206.24193000002
524.3816720000001,509454.90790000005,178897.47994
524.641616,509454.90790000005,178897.47994
524.9015600000001,545204.1862,191266.01239999998
525.161504,545204.1862,191266.01239999998
525.4214480000002,582816.9944999999,204892.60495000004
525.6813920000001,582816.9944999999,204892.60495000004
525.941336,629585.9123999999,221841.74238999997
526.2012800000001,629585.9123999999,221841.74238999997
526.461224,680273.0482000001,240141.11713999996
526.7211680000001,680273.0482000001,240141.11713999996
526.981112,741071.2021999999,261358.06633000003
527.2410560000002,741071.2021999999,261358.06633000003
527.5010000000001,818235.708,287078.33141
527.760944,910051.298,316100.17461
528.0208880000001,910051.298,316100.17461
528.280832,1005221.39,344011.33027000003
528.5407760000002,1005221.39,344011.33027000003
528.8007200000001,1086709.412,366176.74626
529.0606640000002,1086709.412,366176.74626
529.3206080000001,1134746.3069999998,377009.855
529.580552,1134746.3069999998,377009.855
529.8404960000001,1134970.399,373541.6153800001
530.10044,1134970.399,373541.6153800001
530.3603840000002,1079725.898,354194.085
530.6203280000001,1079725.898,354194.085
530.880272,993067.602,327545.15979
531.1402160000001,883128.6079999998,294922.50068
531.40016,883128.6079999998,294922.50068
531.6601040000002,771176.5082,262719.61387
531.9200480000001,771176.5082,262719.61387
532.1799920000002,673506.654,234750.09646000003
532.4399360000001,673506.654,234750.09646000003
532.69988,590387.2365,210424.36677000002
532.9598240000001,590387.2365,210424.36677000002
533.219768,523559.1562000001,190607.86293
533.4797120000002,523559.1562000001,190607.86293
533.7396560000001,469021.5138999999,173332.36865
533.9996,469021.5138999999,173332.36865
534.2595440000001,428354.7794,159610.15889999998
534.519488,428354.7794,159610.15889999998
534.7794320000002,392521.08680000005,146815.89385
535.0393760000001,363139.6192,135983.75102
535.2993200000002,363139.6192,135983.75102
535.5592640000001,338535.30980000005,126555.63551
535.819208,338535.30980000005,126555.63551
536.0791520000001,314452.3188,118008.20744000001
536.339096,314452.3188,118008.20744000001
536.5990400000002,293559.5001,110917.28658
536.8589840000001,293559.5001,110917.28658
537.118928,274294.81999999995,105158.22063000001
537.3788720000001,274294.81999999995,105158.22063000001
537.638816,257263.12070000003,100654.78786000003
537.8987600000002,257263.12070000003,100654.78786000003
538.1587040000001,244093.9085,97999.60123
538.4186480000002,233405.1907,96119.73289
538.6785920000001,233405.1907,96119.73289
538.938536,225750.16899999997,95256.30722
539.1984800000001,225750.16899999997,95256.30722
539.458424,219143.4118,94439.37434000001
539.7183680000002,219143.4118,94439.37434000001
539.9783120000001,214054.9404,93753.91133999999
540.238256,214054.9404,93753.91133999999
540.4982000000001,208720.29069999998,92367.13433000002
540.758144,208720.29069999998,92367.13433000002
541.0180880000001,203118.47890000002,90653.00778
541.278032,203118.47890000002,90653.00778
541.5379760000002,195648.24859999996,87885.01692
541.7979200000001,187623.0704,84877.56211999999
542.057864,187623.0704,84877.56211999999
542.3178080000001,178896.8185,81812.36659999998
542.577752,178896.8185,81812.36659999998
542.8376960000002,168610.6103,78408.11809999999
543.0976400000001,168610.6103,78408.11809999999
543.3575840000002,159319.0296,75807.88157999999
543.6175280000001,159319.0296,75807.88157999999
543.877472,149849.98059999998,73543.39418999999
544.1374160000001,149849.98059999998,73543.39418999999
544.39736,141304.79030000002,71785.38978
544.6573040000002,141304.79030000002,71785.38978
544.9172480000001,133919.5003,70429.14819
545.177192,133919.5003,70429.14819
545.4371360000001,128465.25,70107.41040000001
545.69708,123017.8202,69588.0692
545.9570240000002,123017.8202,69588.0692
546.2169680000001,118198.91920000002,69358.07979999999
546.4769120000002,118198.91920000002,69358.07979999999
546.7368560000001,113742.8797,69230.89999999998
546.9968,113742.8797,69230.89999999998
547.2567440000001,110125.38020000001,69461.3298
547.516688,110125.38020000001,69461.3298
547.7766320000002,106790.02939999997,70003.3402
548.0365760000001,106790.02939999997,70003.3402
548.29652,103502.7793,71103.84939999999
548.5564640000001,103502.7793,71103.84939999999
548.816408,100723.93969999999,72772.3097
549.0763520000002,98568.42900000002,75599.65010000003
549.3362960000001,98568.42900000002,75599.65010000003
549.5962400000002,97186.0698,79360.6206
549.8561840000001,97186.0698,79360.6206
550.116128,96359.34909999999,84450.4602
550.3760720000001,96359.34909999999,84450.4602
550.636016,96331.15989999998,90938.50910000001
550.8959600000002,96331.15989999998,90938.50910000001
551.1559040000001,97588.62960000001,99105.1596
551.415848,97588.62960000001,99105.1596
551.6757920000001,99382.1106,108888.5109
551.935736,99382.1106,108888.5109
552.1956800000002,103410.0204,121900.67030000001
552.4556240000001,108666.5805,137337.59009999997
552.7155680000002,108666.5805,137337.59009999997
552.9755120000001,116344.98990000002,157777.70919999998
553.235456,116344.98990000002,157777.70919999998
553.4954000000001,126519.4297,183991.53899999996
553.755344,126519.4297,183991.53899999996
554.0152880000002,140089.17990000002,218848.74090000003
554.2752320000001,140089.17990000002,218848.74090000003
554.535176,157255.6494,264150.21140000003
554.7951200000001,157255.6494,264150.21140000003
555.055064,179685.23010000002,323789.3528
555.3150080000001,179685.23010000002,323789.3528
555.574952,206350.0782,397759.2722000001
555.8348960000002,206350.0782,397759.2722000001
556.0948400000001,233322.76020000002,475824.4212999999
556.354784,253160.61359999998,539743.5941999999
556.6147280000001,253160.61359999998,539743.5941999999
556.874672,259857.44189,565514.398
557.1346160000002,259857.44189,565514.398
557.3945600000001,250784.84576999999,545663.6958
557.6545040000002,250784.84576999999,545663.6958
557.9144480000001,230909.95840000003,485883.27069999994
558.174392,230909.95840000003,485883.27069999994
558.4343360000001,205887.40292,401204.7002
558.69428,205887.40292,401204.7002
558.9542240000002,183617.06163999997,317877.5298000001
559.2141680000001,183617.06163999997,317877.5298000001
559.474112,168897.22709000003,249368.03979999997
559.7340560000001,162018.97904000003,199220.21980000002
559.994,162018.97904000003,199220.21980000002
560.2539440000002,162815.90197,165111.9393
560.5138880000001,162815.90197,165111.9393
560.7738320000002,169012.49425,141753.9896
561.0337760000001,169012.49425,141753.9896
561.29372,183241.37123999998,128807.8505
561.5536640000001,183241.37123999998,128807.8505
561.813608,205816.72628,123735.62130000001
562.0735520000002,205816.72628,123735.62130000001
562.3334960000001,241711.31891999996,126904.80890000002
562.59344,241711.31891999996,126904.80890000002
562.8533840000001,296329.93360999995,138831.63979999998
563.113328,385538.58502999996,164655.25120000003
563.3732720000002,385538.58502999996,164655.25120000003
563.6332160000001,535333.2020599999,212119.00910000002
563.8931600000002,535333.2020599999,212119.00910000002
564.1531040000001,789229.21895,294578.49020000006
564.413048,789229.21895,294578.49020000006
564.6729920000001,1056631.7929399998,416097.97010000004
564.932936,1056631.7929399998,416097.97010000004
565.1928800000002,1168577.3741900001,528607.11711
565.4528240000001,1168577.3741900001,528607.11711
565.712768,1194492.28006,563999.92852
565.9727120000001,1194492.28006,563999.92852
566.232656,1147422.4943400004,509463.94343000004
566.4926000000002,1024489.38288,393291.44155
566.7525440000001,1024489.38288,393291.44155
567.0124880000002,714265.5924900001,258603.01655
567.2724320000001,714265.5924900001,258603.01655
567.532376,420138.5865599999,156807.37602000003
567.7923200000001,420138.5865599999,156807.37602000003
568.052264,259576.90383999998,100351.09768
568.3122080000002,259576.90383999998,100351.09768
568.5721520000001,175559.29658000002,70694.43527999999
568.832096,175559.29658000002,70694.43527999999
569.0920400000001,128550.37779999997,53786.35216999999
569.351984,128550.37779999997,53786.35216999999
569.6119280000001,99837.06747000001,43456.63026
569.871872,80827.10167999999,36372.64414
570.1318160000002,80827.10167999999,36372.64414
570.3917600000001,68048.19420999999,31502.905
570.651704,68048.19420999999,31502.905
570.9116480000001,58182.62588,27492.805
571.171592,58182.62588,27492.805
571.4315360000002,51040.38094999999,24697.47208
571.6914800000001,51040.38094999999,24697.47208
571.9514240000002,45255.19086,22194.028099999996
572.2113680000001,45255.19086,22194.028099999996
572.471312,40552.96454,20224.049110000004
572.7312560000001,40552.96454,20224.049110000004
572.9912,36845.276,18782.061890000004
573.2511440000002,33479.944989999996,17387.80798
573.5110880000001,33479.944989999996,17387.80798
573.771032,30772.36698,16415.68697
574.0309760000001,30772.36698,16415.68697
574.29092,28427.057209999995,15546.904969999998
574.5508640000002,28427.057209999995,15546.904969999998
574.8108080000001,26461.230080000005,14810.781070000003
575.0707520000002,26461.230080000005,14810.781070000003
575.3306960000001,24751.6471,14196.127099999998
575.59064,24751.6471,14196.127099999998
575.8505840000001,23327.672980000003,13652.677
576.110528,23327.672980000003,13652.677
576.3704720000002,22168.10715,13185.89003
576.6304160000001,21179.47196,12630.17095
576.89036,21179.47196,12630.17095
577.1503040000001,20417.756970000002,12197.91792
577.410248,20417.756970000002,12197.91792
577.6701920000002,19728.185009999997,11825.66601
577.9301360000001,19728.185009999997,11825.66601
578.1900800000002,19023.54302,11362.878980000003
578.4500240000001,19023.54302,11362.878980000003
578.709968,18464.637120000003,11045.695039999999
578.9699120000001,18464.637120000003,11045.695039999999
579.229856,17842.9249,10716.375039999999
579.4898000000002,17842.9249,10716.375039999999
579.7497440000001,17288.41593,10403.321
580.009688,16707.779940000004,10119.20004
580.2696320000001,16707.779940000004,10119.20004
580.529576,16180.07107,10008.150019999997
580.7895200000002,16180.07107,10008.150019999997
581.0494640000001,15645.42811,9866.56307
581.3094080000002,15645.42811,9866.56307
581.5693520000001,15197.990820000003,9712.176029999999
581.829296,15197.990820000003,9712.176029999999
582.0892400000001,14947.883989999998,9659.39595
582.349184,14947.883989999998,9659.39595
582.6091280000002,14701.243089999998,9545.53808
582.8690720000001,14701.243089999998,9545.53808
583.129016,14594.465000000002,9537.818979999998
583.3889600000001,14474.22593,9471.301000000001
583.648904,14474.22593,9471.301000000001
583.9088480000001,14424.11789,9353.17999
584.168792,14424.11789,9353.17999
584.4287360000002,14273.477900000002,9287.327019999999
584.6886800000001,14273.477900000002,9287.327019999999
584.948624,14082.30602,9036.140990000002
585.2085680000001,14082.30602,9036.140990000002
585.468512,13863.26105,8856.287
585.7284560000002,13863.26105,8856.287
585.9884000000001,13647.286030000001,8694.033010000001
586.2483440000002,13429.049109999998,8547.915009999999
586.5082880000001,13429.049109999998,8547.915009999999
586.768232,13268.27408,8517.79609
587.0281760000001,13268.27408,8517.79609
587.28812,13170.4321,8485.142949999998
587.5480640000002,13170.4321,8485.142949999998
587.8080080000001,13205.788029999998,8517.42602
588.067952,13205.788029999998,8517.42602
588.3278960000001,13243.81407,8633.173970000002
588.58784,13243.81407,8633.173970000002
588.8477840000002,13369.705950000001,8705.71998
589.1077280000001,13369.705950000001,8705.71998
589.3676720000002,13545.066990000003,8742.66795
589.6276160000001,13582.559990000002,8744.949
589.88756,13582.559990000002,8744.949
590.1475040000001,13716.45394,8736.430000000002
590.407448,13716.45394,8736.430000000002
590.6673920000002,13641.67999,8678.84103
590.9273360000001,13641.67999,8678.84103
591.18728,13520.90198,8512.05503
591.4472240000001,13520.90198,8512.05503
591.707168,13341.32999,8442.604060000001
591.9671120000002,13341.32999,8442.604060000001
592.2270560000001,13245.352930000001,8377.15303
592.4870000000002,13245.352930000001,8377.15303
592.7469440000001,13193.648000000001,8390.365980000002
593.006888,13169.005970000002,8364.51205
593.2668320000001,13169.005970000002,8364.51205
593.526776,13159.83208,8374.25901
593.7867200000002,13159.83208,8374.25901
594.0466640000001,13274.25697,8469.60192
594.306608,13274.25697,8469.60192
594.5665520000001,13316.41708,8558.55298
594.826496,13316.41708,8558.55298
595.0864400000002,13365.642010000001,8568.96592
595.3463840000001,13365.642010000001,8568.96592
595.6063280000002,13505.66698,8507.78196
595.8662720000001,13505.66698,8507.78196
596.126216,13468.628040000001,8424.062940000002
596.3861600000001,13505.850019999998,8341.40793
596.646104,13505.850019999998,8341.40793
596.9060480000002,13369.34095,8211.82205
597.1659920000001,13369.34095,8211.82205
597.4259360000002,13313.637000000002,8142.903929999999
597.6858800000001,13313.637000000002,8142.903929999999
597.945824,13287.129980000002,8189.320050000001
598.2057680000001,13287.129980000002,8189.320050000001
598.465712,13137.82197,8109.19904
598.7256560000002,13137.82197,8109.19904
598.9856000000001,12947.58101,8132.41199
599.245544,12892.274059999998,8144.160009999999
599.5054880000001,12892.274059999998,8144.160009999999
599.765432,12790.031949999999,8193.636
600.0253760000002,12790.031949999999,8193.636
600.2853200000001,12631.25599,8210.452990000002
600.5452640000002,12631.25599,8210.452990000002
600.8052080000001,12628.21897,8258.337070000001
601.065152,12628.21897,8258.337070000001
601.3250960000001,12563.57798,8179.684039999999
601.58504,12563.57798,8179.684039999999
601.8449840000002,12506.66797,8076.49203
602.1049280000001,12506.66797,8076.49203
602.364872,12567.76095,8068.77802
602.6248160000001,12567.250979999999,8004.124009999999
602.88476,12567.250979999999,8004.124009999999
603.1447040000002,12548.21495,7917.070959999999
603.4046480000001,12548.21495,7917.070959999999
603.6645920000002,12524.635899999997,7835.21891
603.9245360000001,12524.635899999997,7835.21891
604.18448,12445.863990000003,7762.699979999999
604.4444240000001,12445.863990000003,7762.699979999999
604.704368,12275.224049999999,7728.17605
604.9643120000002,12275.224049999999,7728.17605
605.2242560000001,12167.648000000001,7723.25806
605.4842,12167.648000000001,7723.25806
605.7441440000001,11993.541079999997,7682.872979999999
606.004088,11985.034999999998,7724.220020000001
606.2640320000002,11985.034999999998,7724.220020000001
606.5239760000001,11965.457950000002,7775.56802
606.7839200000002,11965.457950000002,7775.56802
607.0438640000001,11930.68599,7813.18205
607.303808,11930.68599,7813.18205
607.5637520000001,12046.311020000001,7900.394939999999
607.823696,12046.311020000001,7900.394939999999
608.0836400000002,12173.266989999998,7923.87696
608.3435840000001,12173.266989999998,7923.87696
608.603528,12165.295040000003,7850.827010000001
608.8634720000001,12183.32003,7859.37101
609.123416,12183.32003,7859.37101
609.3833600000002,12153.61201,7737.52106
609.6433040000001,12153.61201,7737.52106
609.9032480000002,11976.304960000001,7718.599029999999
610.1631920000001,11976.304960000001,7718.599029999999
610.423136,11837.53101,7568.213000000001
610.6830800000001,11837.53101,7568.213000000001
610.943024,11767.95697,7485.56094
611.2029680000002,11767.95697,7485.56094
611.4629120000001,11735.31397,7492.641050000001
611.7228560000002,11735.31397,7492.641050000001
611.9828000000001,11610.808910000002,7506.92199
612.242744,11626.433950000002,7561.071960000001
612.5026880000001,11626.433950000002,7561.071960000001
612.762632,11702.993020000002,7655.48505
613.0225760000002,11702.993020000002,7655.48505
613.2825200000001,11817.81806,7717.76395
613.542464,11817.81806,7717.76395
613.8024080000001,11962.376020000002,7761.510979999999
614.062352,11962.376020000002,7761.510979999999
614.3222960000002,12040.669940000002,7751.92005
614.5822400000001,12040.669940000002,7751.92005
614.8421840000002,12015.897019999999,7684.73602
615.1021280000001,11897.78602,7683.554
615.362072,11897.78602,7683.554
615.6220160000001,11738.212039999999,7528.23399
615.88196,11738.212039999999,7528.23399
616.1419040000002,11685.70597,7504.114
616.4018480000001,11685.70597,7504.114
616.661792,11505.19892,7481.99297
616.9217360000001,11505.19892,7481.99297
617.18168,11451.88702,7422.808029999999
617.4416240000002,11451.88702,7422.808029999999
617.7015680000001,11403.65002,7490.42392
617.9615120000002,11403.65002,7490.42392
618.2214560000001,11359.80806,7526.702949999999
618.4814,11453.302000000001,7605.91902
618.7413440000001,11453.302000000001,7605.91902
619.001288,11501.19186,7636.4659999999985
619.2612320000002,11501.19186,7636.4659999999985
619.5211760000001,11568.68598,7623.146
619.78112,11568.68598,7623.146
620.0410640000001,11653.911059999999,7645.95395
620.301008,11653.911059999999,7645.95395
620.5609520000002,11659.93803,7598.774999999999
620.8208960000001,11659.93803,7598.774999999999
621.0808400000002,11674.764060000001,7506.51805
621.3407840000001,11629.990029999999,7428.13304
621.600728,11629.990029999999,7428.13304
621.8606720000001,11595.350009999998,7381.88003
622.120616,11595.350009999998,7381.88003
622.3805600000002,11479.238009999997,7330.69201
622.6405040000001,11479.238009999997,7330.69201
622.900448,11466.067879999999,7374.175970000001
623.1603920000001,11466.067879999999,7374.175970000001
623.420336,11410.757999999998,7374.32298
623.6802800000002,11410.757999999998,7374.32298
623.9402240000001,11349.18299,7452.33799
624.2001680000002,11349.18299,7452.33799
624.4601120000001,11400.80799,7530.883959999999
624.720056,11364.56995,7595.69891
624.9800000000001,11364.56995,7595.69891
625.239944,11356.193009999997,7568.377040000001
625.4998880000002,11356.193009999997,7568.377040000001
625.7598320000001,11406.354900000002,7599.85899
626.0197760000002,11406.354900000002,7599.85899
626.2797200000001,11470.911979999999,7664.542009999999
626.539664,11470.911979999999,7664.542009999999
626.7996080000001,11561.201969999998,7553.219029999999
627.059552,11561.201969999998,7553.219029999999
627.3194960000002,11650.162989999997,7537.637060000001
627.5794400000001,11592.45401,7488.846989999999
627.839384,11592.45401,7488.846989999999
628.0993280000001,11578.08001,7408.8620200000005
628.359272,11578.08001,7408.8620200000005
628.6192160000002,11520.37296,7364.077050000001
628.8791600000001,11520.37296,7364.077050000001
629.1391040000002,11482.40102,7343.425069999999
629.3990480000001,11482.40102,7343.425069999999
629.658992,11391.891910000002,7349.17
629.9189360000001,11391.891910000002,7349.17
630.17888,11352.989029999999,7288.251039999999
630.4388240000002,11352.989029999999,7288.251039999999
630.6987680000001,11363.811000000002,7404.13303
630.958712,11294.769030000001,7435.482
631.2186560000001,11294.769030000001,7435.482
631.4786,11390.52902,7511.09103
631.7385440000002,11390.52902,7511.09103
631.9984880000001,11591.35097,7558.57294
632.2584320000002,11591.35097,7558.57294
632.5183760000001,11654.578979999997,7550.587
632.77832,11654.578979999997,7550.587
633.0382640000001,11670.20504,7612.3330000000005
633.298208,11670.20504,7612.3330000000005
633.5581520000002,11670.762910000001,7591.683069999999
633.8180960000001,11549.986,7530.76796
634.07804,11549.986,7530.76796
634.3379840000001,11562.01203,7469.97499
634.597928,11562.01203,7469.97499
634.8578720000002,11422.177000000001,7421.324010000001
635.1178160000001,11422.177000000001,7421.324010000001
635.3777600000002,11243.532940000001,7302.007019999999
635.6377040000001,11243.532940000001,7302.007019999999
635.897648,11219.692949999999,7323.35401
636.1575920000001,11219.692949999999,7323.35401
636.417536,11186.78603,7344.701030000001
636.6774800000002,11199.341010000002,7333.37796
636.9374240000001,11199.341010000002,7333.37796
637.197368,11274.57098,7419.927989999999
637.4573120000001,11274.57098,7419.927989999999
637.717256,11457.526919999998,7569.543030000001
637.9772000000002,11457.526919999998,7569.543030000001
638.2371440000001,11562.48402,7561.68797
638.4970880000002,11562.48402,7561.68797
638.7570320000001,11653.844939999999,7558.6350600000005
639.016976,11653.844939999999,7558.6350600000005
639.2769200000001,11672.13801,7549.18497
639.536864,11672.13801,7549.18497
639.7968080000002,11672.165930000001,7496.66303
640.0567520000001,11631.123039999999,7450.54405
640.3166960000002,11631.123039999999,7450.54405
640.5766400000001,11462.883049999999,7382.823020000001
640.836584,11462.883049999999,7382.823020000001
641.0965280000001,11263.975059999999,7317.23803
641.356472,11263.975059999999,7317.23803
641.6164160000002,11090.934110000002,7243.118990000001
641.8763600000001,11090.934110000002,7243.118990000001
642.136304,10976.96101,7252.06601
642.3962480000001,10976.96101,7252.06601
642.656192,10957.91905,7320.744959999999
642.9161360000002,10879.545999999998,7357.025979999999
643.1760800000001,10879.545999999998,7357.025979999999
643.4360240000002,10939.971070000001,7407.04003
643.6959680000001,10939.971070000001,7407.04003
643.955912,10844.92901,7371.58702
644.2158560000001,10844.92901,7371.58702
644.4758,10926.95001,7401.334
644.7357440000002,10926.95001,7401.334
644.9956880000001,10896.981980000002,7298.282969999999
645.255632,10896.981980000002,7298.282969999999
645.5155760000001,10831.672979999998,7247.897019999999
645.77552,10823.96913,7091.24394
646.0354640000002,10823.96913,7091.24394
646.2954080000001,10635.460980000002,7042.460069999999
646.5553520000002,10635.460980000002,7042.460069999999
646.8152960000001,10585.75295,7062.206000000002
647.07524,10585.75295,7062.206000000002
647.3351840000001,10488.30893,6971.41802
647.595128,10488.30893,6971.41802
647.8550720000002,10389.00199,6962.231940000001
648.1150160000001,10389.00199,6962.231940000001
648.37496,10339.960979999998,7003.049000000002
648.6349040000001,10328.519030000001,7023.99597
648.894848,10328.519030000001,7023.99597
649.1547920000002,10309.349979999999,7138.67497
649.4147360000001,10309.349979999999,7138.67497
649.6746800000002,10248.040040000004,7189.62206
649.9346240000001,10248.040040000004,7189.62206
650.194568,10313.798050000001,7205.103009999999
650.4545120000001,10313.798050000001,7205.103009999999
650.714456,10235.02503,7180.45094
650.9744000000002,10235.02503,7180.45094
651.2343440000001,10353.319020000003,7172.063999999999
651.494288,10333.073069999999,7141.54504
651.7542320000001,10333.073069999999,7141.54504
652.014176,10254.29903,7052.894
652.2741200000002,10254.29903,7052.894
652.5340640000001,10188.99093,7043.439989999998
652.7940080000002,10188.99093,7043.439989999998
653.0539520000001,10132.48503,6954.120999999999
653.313896,10132.48503,6954.120999999999
653.5738400000001,10053.173970000002,6878.13602
653.833784,10053.173970000002,6878.13602
654.0937280000002,9996.400030000003,6876.417010000001
654.3536720000001,9996.400030000003,6876.417010000001
654.6136160000002,9927.62796,6886.297
654.8735600000001,9913.921010000002,6903.906970000001
655.133504,9913.921010000002,6903.906970000001
655.3934480000001,9927.68201,6922.188959999999
655.653392,9927.68201,6922.188959999999
655.9133360000002,9909.704020000001,6982.872019999998
656.1732800000001,9909.704020000001,6982.872019999998
656.433224,10027.997990000002,7052.754000000001
656.6931680000001,10027.997990000002,7052.754000000001
656.953112,9970.56,6996.234009999999
657.2130560000002,9970.56,6996.234009999999
657.4730000000001,10122.054000000002,7097.047990000001
657.7329440000002,10023.675089999997,6990.66
657.9928880000001,10023.675089999997,6990.66
658.252832,10057.96602,6980.53905
658.5127760000001,10057.96602,6980.53905
658.77272,9938.659989999998,6936.95501
659.0326640000002,9938.659989999998,6936.95501
659.2926080000001,9757.086979999998,6834.297990000001
659.552552,9757.086979999998,6834.297990000001
659.8124960000001,9697.511059999999,6892.17894
660.07244,9697.511059999999,6892.17894
660.3323840000002,9638.337040000002,6863.79794
660.5923280000001,9573.69394,6785.41004
660.8522720000002,9573.69394,6785.41004
661.1122160000001,9644.91802,6906.625029999999
661.37216,9644.91802,6906.625029999999
661.6321040000001,9644.678950000001,6866.90507
661.892048,9644.678950000001,6866.90507
662.1519920000002,9699.238869999997,6915.05299
662.4119360000001,9699.238869999997,6915.05299
662.67188,9810.86192,6987.733
662.9318240000001,9810.86192,6987.733
663.191768,9870.09092,6986.01297
663.4517120000002,9838.25009,6938.0289999999995
663.7116560000001,9838.25009,6938.0289999999995
663.9716000000002,9865.872949999999,6887.905010000001
664.2315440000001,9865.872949999999,6887.905010000001
664.491488,9810.16703,6840.32298
664.7514320000001,9810.16703,6840.32298
665.011376,9721.39607,6800.203979999999
