frequency,frequency_cm,dos,dos_weighted,dos_convoluted,dos_weighted_convoluted,2w_dos_weighted
-17.48216066346,-583.1421103815761,0.0,0.0,3.0292438566667386,0.34639336455531494,0.9974204466372304
-17.44905051068,-582.0376745661828,0.0,0.0,2.8587856928372237,0.3311594275535055,0.8340081818537294
-17.41594035791,-580.933238751123,0.0,0.0,2.735386233806166,0.3211993180725524,0.7362976102007093
-17.38283020514,-579.8288029360632,0.0,0.0,2.5953006872352593,0.30916905056092664,0.6289684340113901
-17.34972005237,-578.7243671210035,0.0,0.0,2.410539028696221,0.29116999546626726,0.5506402077975086
-17.3166098996,-577.6199313059437,0.0,0.0,2.2326322894557724,0.27389834978422145,0.5458397928171091
-17.28349974682,-576.5154954905504,0.0,0.0,2.085591914577358,0.26019456259561224,0.5619837865070041
-17.25038959405,-575.4110596754906,0.0,0.0,1.9535745669289033,0.24782251393949484,0.5388590294092284
-17.21727944128,-574.3066238604308,0.0,0.0,1.820875860777506,0.23501674998244537,0.4896618397420012
-17.18416928851,-573.202188045371,0.0,0.0,1.7210686141975882,0.22594397074371514,0.4421772222131789
-17.15105913574,-572.0977522303114,0.0,0.0,1.642201881917583,0.21876037088021463,0.40600456099929355
-17.11794898297,-570.9933164152516,0.0,0.0,1.5840946047671722,0.21383854404886285,0.3823050842479417
-17.084838830189998,-569.8888805998582,0.0,0.0,1.5431995609225047,0.21104731072456184,0.3564319288485205
-17.051728677419998,-568.7844447847984,0.0,0.0,1.5191084088775189,0.21049647961849863,0.3158884256453546
-17.018618524649998,-567.6800089697387,0.0,0.0,1.495608659484877,0.2097420431433298,0.2742470505091035
-16.985508371879998,-566.5755731546789,0.0,0.0,1.4755247249877153,0.2092487729822166,0.2444741992602952
-16.952398219109998,-565.4711373396192,0.0,0.0,1.4617882255009202,0.2094985521750019,0.20908111768639562
-16.91928806634,-564.3667015245594,0.0,0.0,1.457412127683625,0.21098439388972998,0.1505565063645762
-16.88617791356,-563.2622657091662,0.0,0.0,1.4566126022772983,0.2128606114500256,0.08409967880397758
-16.85306776079,-562.1578298941064,0.0,0.0,1.4584733783255148,0.2150234361018382,0.030724290676094095
-16.81995760802,-561.0533940790466,0.0,0.0,1.4651825374959166,0.21789851245711472,1.2911401205984443e-06
-16.78684745525,-559.9489582639868,0.0,0.0,1.4704220801563648,0.22051645689824667,-0.005472377950156973
-16.753737302479998,-558.844522448927,0.0,0.0,1.4798048081222919,0.2238004115646209,2.814633040998904e-12
-16.720627149709998,-557.7400866338672,0.0,0.0,1.5015885938864466,0.22908014751631262,0.0014875583176322527
-16.68751699693,-556.635650818474,0.0,0.0,1.522483001031505,0.23414391900310055,-1.1474995781913158e-12
-16.65440684416,-555.5312150034142,0.0,0.0,1.5374226926126162,0.2381381652081502,-0.00040436241552237515
-16.62129669139,-554.4267791883544,0.0,0.0,1.5523091225587138,0.2420471078166356,3.119286331362568e-13
-16.58818653862,-553.3223433732946,0.0,0.0,1.5745522929297049,0.247094881947219,0.00010992069823179731
-16.55507638585,-552.217907558235,0.0,0.0,1.6090723591012883,0.2540997491702826,-8.479495678612823e-14
-16.52196623307,-551.1134717428415,0.0,0.0,1.6519026608571103,0.2624375254538771,-2.9881388738107277e-05
-16.4888560803,-550.0090359277818,0.0,0.0,1.7094980895162348,0.2734591946356395,1.536949535696062e-14
-16.45574592753,-548.904600112722,0.0,0.0,1.7708444955891829,0.2851879910224403,8.12349392475991e-06
-16.42263577476,-547.8001642976623,0.0,0.0,1.8336721769700943,0.29713343785473245,-4.1786211112403905e-15
-16.38952562199,-546.6957284826025,0.0,0.0,1.9071139805630968,0.311176136855844,-2.209114539968874e-06
-16.35641546922,-545.5912926675428,0.0,0.0,1.9738846994524553,0.32419077470853946,1.1372892021060911e-15
-16.32330531644,-544.4868568521493,0.0,0.0,2.029667023689446,0.3353328018131138,6.030988090920418e-07
-16.29019516367,-543.3824210370897,0.0,0.0,2.085145423362214,0.34655030874547066,-4.71029059402016e-16
-16.2570850109,-542.2779852220299,0.0,0.0,2.1452670388346773,0.35879675745567424,-1.734816291488447e-07
-16.22397485813,-541.1735494069701,0.0,0.0,2.1987585111140198,0.36988754910490806,1.5544034054245897e-16
-16.19086470536,-540.0691135919103,0.0,0.0,2.2473840564328516,0.3801550795865737,8.319473537770886e-08
-16.15775455259,-538.9646777768506,0.0,0.0,2.3080500215631106,0.3929420179299084,-1.4599479190958562e-16
-16.12464439981,-537.8602419614572,0.0,0.0,2.357818272783428,0.40369606457040247,-1.5905630808814103e-07
-16.09153424704,-536.7558061463975,0.0,0.0,2.403604149541093,0.4137946456683553,2.8838857160988204e-16
-16.05842409427,-535.6513703313377,0.0,0.0,2.453544198378581,0.4249234890589589,5.599407545367893e-07
-16.0253139415,-534.5469345162779,0.0,0.0,2.5054555034880233,0.4365990536466741,-1.0703438456445394e-15
-15.992203788729999,-533.4424987012181,0.0,0.0,2.552282877463774,0.44729561745001156,-2.1090616894942133e-06
-15.95909363595,-532.3380628858249,0.0,0.0,2.5994202106807944,0.45823564052566207,6.071203636110035e-15
-15.92598348318,-531.2336270707651,0.0,0.0,2.6468893421013493,0.4695077455874738,7.984493663006071e-06
-15.89287333041,-530.1291912557053,0.0,0.0,2.6907872661018546,0.48018195887810433,-2.299133684650064e-14
-15.85976317764,-529.0247554406455,0.0,0.0,2.736154767786137,0.4914747668972008,-3.0239660771250344e-05
-15.82665302487,-527.9203196255859,0.0,0.0,2.7808099360218517,0.5032345333018848,8.707819115718893e-14
-15.7935428721,-526.8158838105261,0.0,0.0,2.815567271964545,0.5133309095038007,0.00011453311765405338
-15.76043271932,-525.7114479951327,0.0,0.0,2.838172736790221,0.5212197311162989,-4.397408092032429e-13
-15.727322566549999,-524.607012180073,0.0,0.0,2.85217508881077,0.5278307474428738,-0.00042841372570539914
-15.694212413779999,-523.5025763650132,0.0,0.0,2.84957489640343,0.5311742870448295,4.349020208778567e-05
-15.661102261009999,-522.3981405499534,0.0,0.0,2.8392559196890317,0.5332797437525116,0.002556176588379773
-15.627992108239999,-521.2937047348937,0.0,0.0,2.8228890150146024,0.5344567256308665,0.006519820314332877
-15.59488195547,-520.1892689198339,0.0,0.0,2.7982262897560712,0.5341484911968051,0.01093125717638367
-15.56177180269,-519.0848331044406,0.0,0.0,2.7709978966126774,0.533333667763568,0.014954914983791706
-15.52866164992,-517.9803972893808,0.0,0.0,2.7376589480377684,0.5313911238915985,0.018081528619834766
-15.49555149715,-516.8759614743211,0.0,0.0,2.698114268594367,0.5281336658334286,0.021001912189496177
-15.46244134438,-515.7715256592613,0.0,0.0,2.6573895313057325,0.5245164789703551,0.024231431786651273
-15.42933119161,-514.6670898442015,0.0,0.0,2.6123640015417604,0.5199530185816041,0.026276006024658148
-15.39622103884,-513.5626540291418,0.0,0.0,2.565985764286177,0.5149573838805886,0.026719770514670817
-15.36311088606,-512.4582182137484,0.0,0.0,2.5297382214208084,0.5117602324446215,0.0317165320938758
-15.33000073329,-511.3537823986887,0.0,0.0,2.5050090078565685,0.5106382810195212,0.04636584443675377
-15.29689058052,-510.2493465836289,0.0,0.0,2.4910593227297166,0.5114714299349549,0.0642416097895732
-15.26378042775,-509.14491076856916,0.0,0.0,2.491021252261907,0.5148982420836665,0.0779393060990469
-15.23067027498,-508.0404749535094,0.0,0.0,2.5076667949570464,0.5215450256904314,0.08853352184249406
-15.197560122199999,-506.93603913811603,0.0,0.0,2.5359086760782312,0.5305264037974614,0.09868410906663622
-15.164449969429999,-505.83160332305624,0.0,0.0,2.576565274605092,0.5420657975453771,0.10854989419820786
-15.131339816659999,-504.7271675079965,0.0,0.0,2.6268614692650765,0.5557761520481683,0.11785297485627458
-15.098229663889999,-503.6227316929367,0.0,0.0,2.6814604401137285,0.5706442386733562,0.12714868276832952
-15.065119511119999,-502.518295877877,0.0,0.0,2.7438482610358657,0.5873904217721267,0.13674967301027485
-15.032009358349999,-501.4138600628172,0.0,0.0,2.8117214045103096,0.6057583371641976,0.14507699923186063
-14.99889920557,-500.3094242474239,0.0,0.0,2.8790953837849336,0.6244556020476011,0.15103060746433203
-14.9657890528,-499.20498843236413,0.0,0.0,2.947231595235203,0.6437534367270689,0.15753155243952882
-14.93267890003,-498.1005526173044,0.0,0.0,3.0234048949130883,0.6655480440804029,0.1672257520171218
-14.89956874726,-496.9961168022446,0.0,0.0,3.1025297534215577,0.6889552569601757,0.1772526448971192
-14.86645859449,-495.8916809871849,0.0,0.0,3.1686632794263656,0.7102326566819244,0.18457145321760052
-14.83334844172,-494.7872451721251,0.0,0.0,3.228397037906967,0.7303165522636943,0.19135088802794073
-14.80023828894,-493.68280935673175,0.0,0.0,3.2930013423884885,0.7525749917112687,0.20022442700495197
-14.76712813617,-492.57837354167197,0.0,0.0,3.3507171875514667,0.7761644621298747,0.2101245461334157
-14.7340179834,-491.47393772661223,0.0,0.0,3.4079614298813112,0.801928807762943,0.21940319005042747
-14.70090783063,-490.36950191155245,0.0,0.0,3.4558751309829043,0.827581519195251,0.2279962378639074
-14.66779767786,-489.2650660964927,0.0,0.0,3.4798324772294182,0.8504292423824014,0.23633809747361567
-14.63468752509,-488.16063028143293,0.0,0.0,3.511391585660657,0.8764181695512142,0.2452332487152309
-14.60157737231,-487.05619446603964,0.0,0.0,3.5314441643772736,0.8946583903621118,0.25523730811022205
-14.56846721954,-485.95175865097985,0.0,0.0,3.49079994746291,0.8923182208093113,0.2654573773556733
-14.53535706677,-484.8473228359201,0.0,0.0,3.43528217129645,0.8877799488816784,0.27510974010629236
-14.502246914,-483.74288702086034,0.0,0.0,3.4342434689629533,0.900089309327738,0.28542736776845945
-14.469136761229999,-482.63845120580055,0.0,0.0,3.499331869476953,0.9326548059667364,0.2975415295222224
-14.43602660845,-481.53401539040726,0.0,0.0,3.586340248557932,0.9741378502313035,0.30998084724004915
-14.40291645568,-480.4295795753475,0.0,0.0,3.68279006232443,1.0195482561834406,0.32133247728057934
-14.36980630291,-479.3251437602877,0.0,0.0,3.774682622624411,1.057932512561968,0.33324070605455375
-14.33669615014,-478.22070794522796,0.0,0.0,3.8932933639355616,1.1005941820006577,0.347538246680734
-14.30358599737,-477.11627213016817,0.0,0.0,4.01473558667296,1.1470583685625697,0.36351681367427585
-14.2704758446,-476.01183631510844,0.0,0.0,4.126979216579938,1.1958370974343757,0.3803167660997426
-14.23736569182,-474.90740049971504,0.0,0.0,4.249118613245389,1.2476259214063437,0.39917175838938207
-14.204255539052,-473.80296468472204,0.0,0.0,4.371452540302385,1.2982009167264212,0.4208131946931938
-14.171145386281,-472.6985288696289,0.0,0.0,4.453434450486371,1.3384919109560842,0.4416612637860893
-14.138035233509,-471.5940930545024,0.0,0.0,4.541618929268989,1.3788547652086054,0.45806281767633705
-14.104925080736999,-470.48965723937596,0.0,0.0,4.650584481742497,1.4265880508158524,0.47081272680059083
-14.071814927964999,-469.38522142424944,0.0,0.0,4.707204102265088,1.4611046654104738,0.4824911054006994
-14.038704775193999,-468.28078560915634,0.0,0.0,4.744837094804339,1.488594191248848,0.498216564771364
-14.005594622421999,-467.1763497940299,0.0,0.0,4.788289751658946,1.5161158051694237,0.521182491930834
-13.97248446965,-466.0719139789034,0.0,0.0,4.790249110034046,1.5296348938148714,0.543772789410971
-13.939374316878,-464.96747816377695,0.0,0.0,4.749516568287948,1.5311314272315681,0.5588916711858334
-13.906264164107,-463.86304234868385,0.0,0.0,4.734822416028596,1.5406946632868386,0.5733791802566744
-13.873154011335,-462.7586065335573,0.0,0.0,4.7381130978622545,1.5560856150191873,0.5939495602569305
-13.840043858563,-461.65417071843086,0.0,0.0,4.715267205099791,1.565085913271023,0.611753204906943
-13.806933705791,-460.5497349033044,0.0,0.0,4.694344139724021,1.5737898706552993,0.6179504523629884
-13.77382355302,-459.44529908821124,0.0,0.0,4.72180819642286,1.5931900774101677,0.6206325704518953
-13.740713400248,-458.3408632730848,0.0,0.0,4.78993075532655,1.6229167244024407,0.6281937703962628
-13.707603247476,-457.2364274579583,0.0,0.0,4.857791938519152,1.6528723348675542,0.631976791849388
-13.674493094704,-456.1319916428318,0.0,0.0,4.929807552852164,1.684014608521686,0.6235439475507851
-13.641382941933,-455.0275558277387,0.0,0.0,4.964406746460196,1.703992162473944,0.6137946659149489
-13.608272789161,-453.92312001261223,0.0,0.0,4.9563848572962685,1.710109060191877,0.6146360486048044
-13.575162636388999,-452.8186841974857,0.0,0.0,4.978138909411202,1.7235067354063855,0.6210748818722107
-13.542052483616999,-451.71424838235924,0.0,0.0,4.975865804497779,1.7299637762435294,0.6254918830876017
-13.508942330845999,-450.60981256726615,0.0,0.0,4.886474980342607,1.7110764833719272,0.6276546618672643
-13.475832178074,-449.5053767521397,0.0,0.0,4.814435842917103,1.6964388897586242,0.6292892433270504
-13.442722025302,-448.4009409370132,0.0,0.0,4.779233775096895,1.6916009673316303,0.6323450117801475
-13.40961187253,-447.29650512188675,0.0,0.0,4.724202449116554,1.6801908351868,0.6380893387581135
-13.376501719759,-446.1920693067936,0.0,0.0,4.65035979449178,1.6626220051378766,0.644655689722824
-13.343391566987,-445.08763349166713,0.0,0.0,4.608202830269286,1.6542596532232003,0.6484567318390326
-13.310281414215199,-443.9831976765473,0.0,0.0,4.568062997543675,1.6462824480496994,0.642322973060212
-13.277171261443499,-442.87876186143086,0.0,0.0,4.511978673587893,1.6332672771138388,0.6223358270452415
-13.2440611086717,-441.77432604631105,0.0,0.0,4.46589556555602,1.62349023212566,0.6020196721592248
-13.2109509559,-440.6698902311946,0.0,0.0,4.451176743110149,1.6238028761634866,0.594233300360798
-13.1778408032,-439.5654544184698,0.0,0.0,4.429780513967007,1.622211092790645,0.5899208655080664
-13.1447306504,-438.4610186024093,0.0,0.0,4.399907767333444,1.6179038362525768,0.577804121029545
-13.1116204976,-437.3565827863489,0.0,0.0,4.376537446929613,1.6158233441441623,0.5611834061097478
-13.0785103448,-436.2521469702884,0.0,0.0,4.370629944749068,1.6197057262435324,0.5457082084641386
-13.0454001921,-435.1477111575636,0.0,0.0,4.364927749927644,1.6239276026767797,0.5310470645564656
-13.0122900393,-434.04327534150315,0.0,0.0,4.371778056129474,1.6327610931649914,0.5174455136372471
-12.9791798865,-432.9388395254427,0.0,0.0,4.400656975543913,1.6495376182351034,0.5137991358953933
-12.9460697338,-431.83440371271786,0.0,0.0,4.419281503590993,1.6633530902917835,0.5275752026441397
-12.912959581,-430.72996789665746,0.0,0.0,4.4378703328552165,1.677680033545297,0.5507573450699843
-12.8798494282,-429.62553208059694,0.0,0.0,4.4721027730379905,1.6980483398472062,0.5732392354824902
-12.8467392754,-428.5210962645365,0.0,0.0,4.505910796562317,1.718915437419828,0.5932282312728642
-12.8136291227,-427.4166604518117,0.0,0.0,4.529897508617228,1.7369025398710587,0.6123187858932658
-12.7805189699,-426.3122246357512,0.0,0.0,4.56310531071853,1.75885200544132,0.6372631167356541
-12.7474088171,-425.2077888196908,0.0,0.0,4.63043121411698,1.7939706797825274,0.6721276517142685
-12.7142986644,-424.10335300696596,0.0,0.0,4.704642596904211,1.8323662750565333,0.7041834437149235
-12.6811885116,-422.9989171909055,0.0,0.0,4.778688627367117,1.871500080325331,0.7218088789929382
-12.6480783588,-421.89448137484504,1.9379459696,0.2952474346550469,4.873434929290264,1.9192885226416525,0.7364000417072356
-12.614968206,-420.7900455587846,6.90029720064,1.0577040475106652,4.934809487739008,1.9551279956113334,0.7622614290183896
-12.5818580533,-419.68560974605975,4.11331838369,0.6343701684794837,4.958570955694548,1.9776244008395925,0.8005526200834555
-12.5487479005,-418.58117392999935,3.40698417125,0.5286603824002113,4.979002964608906,1.999446622708412,0.8478335768213825
-12.5156377477,-417.47673811393884,3.41748871824,0.5335463436833408,4.974090931603708,2.01170972672365,0.8957049965023703
-12.4825275949,-416.37230229787843,3.57554881249,0.5616533812281624,4.930292367835617,2.0084237084990373,0.9371141860844266
-12.4494174422,-415.2678664851536,3.94168181662,0.6229741882796948,4.884757770856398,2.0044152792383927,0.9762764769586486
-12.4163072894,-414.16343066909315,4.66349211191,0.7415915764662041,4.869284303190765,2.0127138318960505,1.0188139774461282
-12.3831971366,-413.0589948530327,4.23605693566,0.677770447698911,4.830075813850964,2.0114119585178485,1.063929758405334
-12.3500869839,-411.95455904030786,4.24019340007,0.682615374369909,4.7854351662281545,2.007971487987582,1.1071978485956542
-12.3169768311,-410.8501232242474,4.099145261,0.6639808373161656,4.777259573714768,2.0201270095874557,1.1362379614560403
-12.2838666783,-409.745687408187,3.6941190392,0.6020703686912119,4.756665453737416,2.027114882595093,1.1425141439989364
-12.2507565255,-408.6412515921265,3.44613566805,0.5651258568349522,4.728367260292458,2.0307671692601663,1.1423439720588244
-12.2176463728,-407.5368157794017,3.2383204818,0.5343322661522818,4.711956938754834,2.0398255470442868,1.1526406540593248
-12.18453622,-406.43237996334125,3.0345310285,0.5038070775797929,4.707775162421717,2.054540843338304,1.1654537554256759
-12.1514260672,-405.32794414728073,2.98554574005,0.49874651928417535,4.688305470440686,2.0625751883161043,1.1776197734129499
-12.1183159145,-404.22350833455596,2.92272172373,0.49128042336101213,4.672720206418081,2.0725978152783564,1.2321703104471278
-12.0852057617,-403.11907251849544,2.83066136825,0.47876031468399516,4.668231876598297,2.087909732849378,1.3624885315587059
-12.0520956089,-402.01463670243504,2.65760323993,0.4522837815828892,4.64691145754464,2.0954142433801293,1.5111040731811851
-12.0189854561,-400.9102008863746,2.72814197781,0.46717641425980805,4.624179961854372,2.10213335624943,1.6108993974284338
-11.9858753034,-399.80576507364975,2.64574452877,0.4558871617419068,4.601612553876717,2.1089996357790066,1.6551829173562933
-11.9527651506,-398.7013292575893,2.4660848614,0.42757809554486836,4.557057186087169,2.105270579817513,1.6577170225787237
-11.9196549978,-397.5968934415289,2.31176111351,0.40332100464286874,4.501558734619536,2.0959926637258035,1.6523087274717907
-11.8865448451,-396.492457628804,2.20146849142,0.38647669594767636,4.44714401251735,2.0867624876249917,1.664612820457085
-11.8534346923,-395.3880218127436,2.12609179102,0.37557641690667143,4.386778624702289,2.07399770696617,1.6636088769935375
-11.8203245395,-394.2835859966831,2.06316437598,0.36673987512819195,4.332797694987826,2.0643556736818183,1.6190017986957272
-11.7872143867,-393.1791501806227,1.98758818227,0.35551772476201704,4.285980018326873,2.0583198785277648,1.5653252585005135
-11.754104234,-392.07471436789785,1.93545043177,0.3483613974872868,4.250105520069289,2.05813482502316,1.5513850036361596
-11.7209940812,-390.9702785518374,1.90990012776,0.3459189351604226,4.221963865897048,2.0624688535594164,1.61332285015499
-11.6878839284,-389.86584273577694,1.86435133905,0.3397893400195108,4.201806207571302,2.071862359480544,1.756581234145883
-11.6547737757,-388.76140692305216,1.60555082244,0.294460460574466,4.191670681014904,2.0880416997042106,1.8724713586377162
-11.6216636229,-387.65697110699165,1.45147149633,0.2678767520951278,4.194498627114952,2.1129967850088085,1.8541423764198652
-11.5885534701,-386.55253529093125,1.34319211799,0.2494542426226539,4.21380378629665,2.147590237134948,1.7302497205427692
-11.5554433173,-385.44809947487073,1.2566753467,0.23485769025937275,4.251571993231765,2.1915497019245547,1.5638761805504575
-11.5223331646,-384.3436636621459,1.17967768229,0.22185881369681823,4.308761662103102,2.246565903084491,1.413294809824328
-11.4892230118,-383.2392278460855,1.11044820125,0.2101580274607367,4.3799583822791215,2.3113302387175714,1.329549179513665
-11.456112859,-382.134792030025,1.0484491056,0.1996788790454687,4.463390518612067,2.385610250785501,1.3351320694342836
-11.4230027063,-381.0303562173002,0.995371971574,0.1907699844079922,4.5635258552750395,2.471512643775565,1.41810412566657
-11.3898925535,-379.92592040123975,0.948810053644,0.18299809042179294,4.679121832903947,2.5673823489987226,1.4548899349904578
-11.3567824007,-378.8214845851793,0.906364242826,0.1759201109939007,4.806065561863377,2.671299555486557,1.3411766135907033
-11.3236722479,-377.71704876911883,0.865171780864,0.16899090933028196,4.937660849267546,2.7812895430077473,1.1777375929288658
-11.2905620952,-376.61261295639406,0.825262208911,0.16221987804515522,5.078191936416325,2.9004857921725833,1.0873760482296504
-11.2574519424,-375.50817714033354,0.788874030858,0.15605358623121052,5.234665174723418,3.0328365909629387,1.0589032078596563
-11.2243417896,-374.40374132427314,0.756631505172,0.15062858041907487,5.402438420569761,3.176087804622292,1.0665863301908307
-11.1912316369,-373.2993055115483,0.727739336166,0.1458003577743683,5.582706427610071,3.3305324139165693,1.1676858672241526
-11.1581214841,-372.19486969548785,0.700801894495,0.14129952890076208,5.783555393248807,3.5009170546018766,1.4040888225766672
-11.1250113313,-371.0904338794274,0.674241938087,0.13681284319751263,5.985836445395976,3.675183003640558,1.6633797580936562
-11.0919011785,-369.98599806336694,0.647686582085,0.13226490963103996,6.190818858531467,3.856709522444453,1.8263717984142478
-11.0587910258,-368.8815622506421,0.622290882884,0.12789242069664197,6.429963344493163,4.0671221470942935,1.917444470597771
-11.025680873,-367.7771264345817,0.599317447513,0.12396039151212851,6.693642073037768,4.299617426678925,1.9853821920445571
-10.9925707202,-366.6726906185212,0.578871940708,0.1204997669551788,6.957983283274399,4.5375474219554395,2.024964488390563
-10.9594605674,-365.5682548024608,0.560060819402,0.11733285930388858,7.218506015263849,4.776932751256298,2.0341361752119935
-10.9263504147,-364.46381898973596,0.541709404689,0.11421803392372035,7.490508948442957,5.030559419420329,2.0811139182825187
-10.8932402619,-363.3593831736755,0.523039117701,0.11099142522899205,7.749251353913377,5.278180560870243,2.21812759901139
-10.8601301091,-362.25494735761504,0.504233919798,0.10769050212457162,7.939180973828455,5.47094867909198,2.3530278248589465
-10.8270199564,-361.15051154489015,0.486309584662,0.10453251970554342,8.07784488955289,5.622725237285136,2.3860252742564594
-10.7939098036,-360.04607572882975,0.470183840468,0.10171914851779461,8.208518448893509,5.776978065460449,2.3455950163309147
-10.7607996508,-358.9416399127693,0.455850021671,0.09925596828183075,8.287733913525578,5.898379512421147,2.311428117116073
-10.727689498,-357.83720409670883,0.442369860516,0.09694447095535604,8.310384684229605,5.979602788858066,2.434163915774964
-10.6945793453,-356.732768283984,0.428797212295,0.09457918947836143,8.40170814034856,6.1186933055991135,2.792995848591208
-10.6614691925,-355.6283324679236,0.414785728084,0.09208244440617155,8.592871680359895,6.33868086588314,3.089833070295461
-10.6283590397,-354.5238966518631,0.400677799718,0.08952844068289559,8.807627285078384,6.578652444543241,3.0376522864186457
-10.595248887,-353.4194608391383,0.387174819417,0.08707407731384398,8.970452399688346,6.790104050424632,2.8157874831640854
-10.5621387342,-352.31502502307785,0.37489949381,0.08486253947405901,9.076811065480976,6.970405728732265,2.677929781219325
-10.5290285814,-351.2105892070174,0.363949235309,0.08292104304274553,9.098693357288495,7.076035787816079,2.673998609486803
-10.4959184286,-350.10615339095693,0.35372478595,0.0811176987652781,9.063766842660517,7.125147089950986,2.7865097779558803
-10.4628082759,-349.0017175782321,0.343293768356,0.0792402191938218,9.019557670997107,7.162534845421421,2.9350552588351744
-10.4296981231,-347.89728176217164,0.332180070111,0.07717673497616719,8.979474067617,7.204418856452051,3.033653087470796
-10.3965879703,-346.79284594611124,0.320792528942,0.07501940990285802,8.929405439123023,7.230420202996668,3.0463478244102435
-10.3634778176,-345.68841013338636,0.310009373026,0.07297335411005938,8.869044152328293,7.238505803456564,2.981140466587735
-10.3303676648,-344.58397431732595,0.300387142848,0.07117286563931866,8.783997878640484,7.215570514954391,2.97496189200951
-10.297257512,-343.4795385012655,0.291723847611,0.06957484453928656,8.65923905109444,7.150997604591268,3.1497566747942765
-10.2641473592,-342.37510268520504,0.283320772466,0.06801575566069669,8.52421124500918,7.075265578369457,3.4194341444389886
-10.2310372065,-341.2706668724802,0.274558738374,0.06634692613320507,8.368721810807997,6.970601828894275,3.6353501455424815
-10.1979270537,-340.16623105641975,0.26527595297,0.06452700402535338,8.204864955529457,6.853239839999989,3.620801179108246
-10.1648169009,-339.0617952403593,0.255836346345,0.06264229044898433,8.039251633429762,6.734895791698911,3.264828150531483
-10.1317067482,-337.95735942763446,0.246893085687,0.060852691651470905,7.892172806613664,6.624027200289953,2.767771781493026
-10.0985965954,-336.852923611574,0.238916340337,0.05927696274027751,7.7685190515270595,6.531210075676959,2.3711273312559977
-10.0654864426,-335.74848779551354,0.231691432257,0.057865946434599434,7.640100084111471,6.439003331710191,2.138760141479093
-10.0323762898,-334.64405197945314,0.224384205986,0.05641338649720359,7.523027428261515,6.359069346551145,2.090124412336578
-9.99926613707,-333.5396161657276,0.216360858618,0.0547582067233514,7.425564746697441,6.293576536912261,2.2468336406258715
-9.9661559843,-332.43518035066785,0.20787548849,0.05296125912988485,7.3240095009853246,6.22031650966858,2.5887346445724435
-9.93304583152,-331.3307445352745,0.19975306904,0.05123147655444665,7.216449261043359,6.13458592757889,2.921552478695282
-9.89993567875,-330.2263087202147,0.192438823079,0.049685358123107294,7.11802747027525,6.047224759249383,3.0655043128268393
-9.86682552598,-329.121872905155,0.185628565923,0.04824772276434898,7.008083082824585,5.946909542141903,3.099811361042674
-9.83371537321,-328.0174370900952,0.178719127362,0.0467631021980869,6.887707449973879,5.837841815520342,3.1534320659783073
-9.80060522044,-326.9130012750354,0.171256616124,0.0451111530471281,6.796276815349875,5.746670832220923,3.2772522627280565
-9.76749506767,-325.8085654599757,0.163362971845,0.04332100671482548,6.739416215464279,5.676925538964242,3.4834793961909685
-9.73438491489,-324.7041296445824,0.155919446547,0.04162532460859392,6.684933793972653,5.610389927028955,3.7053169224258884
-9.70127476212,-323.5996938295226,0.149210798371,0.0401027502791664,6.632518891269575,5.551474582743504,3.8858857392128034
-9.66816460935,-322.4952580144629,0.142276602888,0.038497107593329825,6.602594677852134,5.5166646298800615,4.09792260984255
-9.63505445658,-321.3908221994031,0.135175469234,0.036822849979688634,6.589179055716223,5.500859647689656,4.438521486907263
-9.60194430381,-320.2863863843433,0.12803089142,0.03511263357966497,6.579366362471068,5.493797198641342,4.960807638673703
-9.56883415103,-319.18195056894996,0.12102598722,0.03341647606828291,6.580941231539738,5.500551080385444,5.596196959870023
-9.53572399826,-318.0775147538902,0.116001717466,0.0322466132178377,6.585228947296821,5.512564070533824,5.8220645219657925
-9.50261384549,-316.97307893883044,0.11142348215,0.031184473661735716,6.573093726257043,5.516036415177962,5.230790321813441
-9.46950369272,-315.8686431237707,0.112011760413,0.031562520781237564,6.571517394298185,5.535129679136733,4.408095683398021
-9.43639353995,-314.7642073087109,0.117021302451,0.0331989045654634,6.599672736679765,5.583260765719949,4.033405521384885
-9.40328338718,-313.65977149365114,0.125414825053,0.03582307879599975,6.6290435006347,5.641452915202017,4.065803504206839
-9.3701732344,-312.5553356782578,0.354413880335,0.10192587156394943,6.6599660138371135,5.708798935530832,4.2864036009053175
-9.33706308163,-311.45089986319806,0.667104180349,0.19316639076964603,6.714422930823793,5.797723552946681,4.518677064360538
-9.30395292886,-310.3464640481383,1.02505981499,0.29885178424391984,6.775054574101886,5.894786991244953,4.610919233881197
-9.27084277609,-309.24202823307854,1.46455980048,0.4299194402440136,6.838393461123362,5.999742427635168,4.482378056819947
-9.23773262332,-308.13759241801876,1.86268349729,0.5505502922377717,6.922766484652887,6.124496990257103,4.14592279746893
-9.20462247055,-307.03315660295897,2.41065252987,0.7174227902730905,7.015394061057515,6.261129767399809,3.927676812396818
-9.17151231777,-305.9287207875657,3.21314113785,0.9628478896261616,7.078334371691878,6.37893121737641,4.095138847769002
-9.138402165,-304.82428497250595,3.96341477212,1.19588516120517,7.1265810035019435,6.48550819804231,4.316437560337878
-9.10529201223,-303.71984915744616,4.81384348796,1.4625434532559416,7.189333434465359,6.603898161190762,4.22615547967769
-9.07218185946,-302.61541334238643,5.79115675496,1.7716740261336803,7.253994041116171,6.727260899031136,3.987028673547048
