frequency,frequency_cm,2PDOS,2PDOS_1,2PDOS_2,2wDOS,2wDOS_1,2wDOS_2,DOS_convolution,DOS_convolution_1,DOS_convolution_2
-23.200260561039595,-773.8773922404545,0.04510158536468153,0.025637115820490494,0.019464469544191034,0.09366996332688644,0.033599816131515886,0.06007014719537056,0.042226697359550265,0.02398227921873254,0.018244418140817724
-23.150845735563472,-772.2290910855227,0.04579627816586968,0.025993586220657207,0.019802691945212475,0.09325905600385412,0.033720481142463926,0.0595385748613902,0.04286571433594819,0.024302425647539004,0.018563288688409188
-23.101430910087352,-770.5807899305911,0.046362790529232326,0.02627398988344112,0.02008880064579121,0.09288859641776381,0.03384180406143232,0.0590467923563315,0.04341303333130819,0.024579572928254606,0.018833460403053587
-23.05201608461123,-768.9324887756593,0.046847690275200415,0.02651142085911818,0.020336269416082235,0.09255274242976458,0.03396378972162085,0.05858895270814374,0.04388793185850545,0.024821489438145362,0.01906644242036009
-23.002601259135105,-767.2841876207275,0.047295580129852244,0.02673409927313239,0.02056148085671986,0.09224740549980034,0.03408644300102199,0.05816096249877835,0.044323825160310706,0.025045713108141028,0.019278112052169682
-22.95318643365898,-765.6358864657957,0.04773377252729665,0.026960887435682944,0.020772885091613708,0.09198138692539212,0.03420976882292314,0.05777161810246899,0.04473946328316303,0.025263079236303648,0.019476384046859377
-22.903771608182858,-763.987585310864,0.048150462910757655,0.02718031845176876,0.020970144458988895,0.09177357882650305,0.0343337721564155,0.057439806670087565,0.04513371220915222,0.025472426734580104,0.01966128547457212
-22.854356782706738,-762.3392841559323,0.04856559255854447,0.027408050525487997,0.021157542033056476,0.0916300536389746,0.034458458016909665,0.05717159562206493,0.04551405288466083,0.0256773673208853,0.019836685563775533
-22.804941957230614,-760.6909830010005,0.04895322405581731,0.02761593837438261,0.021337285681434698,0.09154836458122789,0.034583831466658,0.05696453311456989,0.04588562432759379,0.025880923854475466,0.020004700473118326
-22.75552713175449,-759.0426818460687,0.04932427360755727,0.02781381025743555,0.021510463350121717,0.0915192300192176,0.034709897615283966,0.05680933240393364,0.04624990031095916,0.026083296382263924,0.02016660392869523
-22.70611230627837,-757.3943806911371,0.04967973731449622,0.027998632680870626,0.021681104633625593,0.09151133689835425,0.03483666162031852,0.05667467527803573,0.04661480424431775,0.02628862991179555,0.0203261743325222
-22.656697480802247,-755.7460795362053,0.050017806178277446,0.028171435400069778,0.02184637077820767,0.09149369190103773,0.0349641286877436,0.05652956321329414,0.04697548005374363,0.026494803834043408,0.02048067621970022
-22.607282655326124,-754.0977783812735,0.05036580656152062,0.028356458302147558,0.022009348259373063,0.09146458248663555,0.03509230407254283,0.05637227841409272,0.047340052858561424,0.026706871914747257,0.02063318094381417
-22.55786782985,-752.4494772263417,0.05076413836686022,0.02858967814459242,0.022174460222267798,0.09144726012678785,0.035221193079259666,0.05622606704752818,0.04771791830487568,0.026930134362978003,0.020787783941897675
-22.508453004373877,-750.80117607141,0.051164310976602,0.028826273778402096,0.0223380371981999,0.09146876123834954,0.03535080106256297,0.05611796017578657,0.048101650027901705,0.027160506156036254,0.020941143871865447
-22.459038178897757,-749.1528749164784,0.05157114412130971,0.029068834799682378,0.02250230932162733,0.0915360670267945,0.03548113342782015,0.056054933598974344,0.0484941747163817,0.02739884068938058,0.021095334027001117
-22.409623353421633,-747.5045737615466,0.05200411833441159,0.029332151373388002,0.02267196696102359,0.09163185676032098,0.035612195631678056,0.05601966112864292,0.04890823463046391,0.027653584056217023,0.021254650574246893
