frequency_cm,intensity_raman_unpolarized
-310.063,0.0335798463360197
-309.903,0.0315481228223055
-309.744,0.0302982797370629
-309.584,0.0322769608282333
-309.425,0.0333435946738675
-309.265,0.0332594797208188
-309.106,0.0327162247619229
-308.946,0.0334312094711945
-308.787,0.0317625384995044
-308.627,0.0341287710426463
-308.468,0.0317699581693742
-308.308,0.0333491944247127
-308.149,0.0314151591731612
-307.989,0.033478165208037
-307.83,0.0355902299296651
-307.67,0.0339655778689666
-307.511,0.0317978108431432
-307.351,0.0320621221263783
-307.192,0.0337720121336375
-307.032,0.0328503783581218
-306.873,0.0336857972740218
-306.714,0.0312779987542258
-306.554,0.0340194602541371
-306.395,0.0338582269932532
-306.235,0.0347581678209295
-306.076,0.0347207986140665
-305.916,0.032765980374188
-305.757,0.0333038455728954
-305.599,0.0322909571620034
-305.439,0.0336684410897446
-305.28,0.0338774730934406
-305.12,0.0321102708536182
-304.961,0.0354229069397371
-304.802,0.0360290738820413
-304.642,0.0342113460642126
-304.483,0.0356331958440304
-304.323,0.0338081913934459
-304.164,0.0346291270407196
-304.006,0.0318166339186744
-303.846,0.0363146611751452
-303.687,0.0353178690045902
-303.528,0.0343765691475737
-303.368,0.0351623024480942
-303.209,0.0362094802028843
-303.049,0.0352718901808028
-302.891,0.0348457126213709
-302.732,0.034679792612497
-302.572,0.0365866721157923
-302.413,0.0353345221766689
-302.254,0.0358098953732813
-302.094,0.0356978577495779
-301.935,0.0377258044748144
-301.777,0.0346540398452949
-301.618,0.0373672286901238
-301.458,0.0378120893313157
-301.299,0.0346165306446608
-301.14,0.0375644312201594
-300.981,0.0372575709605296
-300.822,0.03534334178425
-300.663,0.0378647148158889
-300.503,0.0356293490586672
-300.344,0.036279251881078
-300.186,0.0372192917941543
-300.027,0.0375887840496502
-299.867,0.0373903215756744
-299.708,0.0394909068080699
-299.55,0.0383980332603775
-299.391,0.0370798914748808
-299.231,0.0370267060152231
-299.072,0.0344765703503028
-298.914,0.0365174634560259
-298.755,0.0370668051006231
-298.595,0.0361767307904686
-298.436,0.0373656887586413
-298.278,0.0371183106350273
-298.119,0.038247996457841
-297.959,0.0372439946080729
-297.8,0.0349284306800512
-297.642,0.035502475138567
-297.483,0.0378117423902307
-297.324,0.0376197865832696
-297.165,0.0374500137023468
-297.006,0.0355702838606221
-296.847,0.039975659587348
-296.689,0.0374244009289158
-296.53,0.0356879912320562
-296.37,0.0380830533620222
-296.211,0.0379936886425561
-296.053,0.0375099188630188
-295.894,0.0388843229277951
-295.736,0.0394112716556973
-295.577,0.0391467473384627
-295.417,0.0368710725051843
-295.258,0.0398355592992189
-295.1,0.0374900427908612
-294.941,0.0366636504298563
-294.783,0.0374857760241846
-294.624,0.0387149700281857
-294.464,0.038539530442875
-294.306,0.0381512120685051
-294.147,0.0404597793513131
-293.988,0.0373239797448734
-293.83,0.0379398032140427
-293.671,0.0394070018456778
-293.513,0.0383835469484084
-293.354,0.0387570290263815
-293.195,0.0406370388556485
-293.036,0.0393359732668868
-292.877,0.0410356437288536
-292.719,0.0400184855079422
-292.56,0.0407392799587157
-292.401,0.0396708261940567
-292.243,0.0388140612714024
-292.084,0.0379225900668795
-291.926,0.0401196066608403
-291.767,0.0378816510188527
-291.609,0.0389633311515405
-291.45,0.0372059954292398
-291.291,0.041304367859222
-291.133,0.0389506647585962
-290.974,0.0400693610703763
-290.815,0.0408948434718689
-290.656,0.0403720945571006
-290.498,0.0408940735061276
-290.339,0.0402897295261909
-290.181,0.0411000256468588
-290.022,0.0437895616310525
-289.864,0.0407330502359004
-289.705,0.0397788039983974
-289.547,0.0406281522945246
-289.388,0.0392643847130113
-289.23,0.0400665642382965
-289.071,0.0405877732215824
-288.913,0.0404744756539389
-288.754,0.0418659559154501
-288.596,0.0411661574870032
-288.437,0.0426693953846756
-288.279,0.0423474157977638
-288.12,0.0385087409432551
-287.962,0.0399159674606756
-287.803,0.0408656639006169
-287.646,0.0427663167244398
-287.487,0.0426389528261406
-287.329,0.0399053979309553
-287.17,0.042881434211108
-287.012,0.0434276959927403
-286.854,0.0408791702561881
-286.695,0.0428989273458135
-286.537,0.0410872192601433
-286.378,0.042366381910409
-286.22,0.0411192687037034
-286.061,0.0419989165212516
-285.903,0.041919771347078
-285.745,0.0446008407514612
-285.586,0.0431840977009468
-285.428,0.0414047890432645
-285.27,0.042250424461114
-285.112,0.0430395876090271
-284.953,0.0424259340433103
-284.795,0.043074716915552
-284.637,0.0424626732782032
-284.478,0.0434792015271445
-284.32,0.0418015739974449
-284.162,0.042550148081759
-284.004,0.0404163234587489
-283.846,0.0425666643034095
-283.687,0.0427572201726593
-283.529,0.0404975685394895
-283.371,0.0429719888776287
-283.212,0.0436635276735791
-283.054,0.0441820798185563
-282.897,0.0439229452615103
-282.738,0.0460956090259803
-282.58,0.0441120311961632
-282.422,0.0469034582989963
-282.263,0.0437999181267732
-282.105,0.0419342546157041
-281.948,0.0455426275433338
-281.789,0.0469574106810524
-281.631,0.0455957430061059
-281.473,0.0458184183158014
-281.314,0.0467579682506787
-281.157,0.0472542674727321
-280.999,0.0491969092978652
-280.841,0.0451195998437523
-280.682,0.0460488632797945
-280.524,0.0426864685380676
-280.367,0.0435123009239881
-280.208,0.0434276259958548
-280.05,0.0476231997531435
-279.892,0.0448296727437435
-279.735,0.0481715614413427
-279.576,0.0458996664398848
-279.418,0.046760978116758
-279.26,0.0452882527745061
-279.103,0.0462417290462679
-278.944,0.0478514048167985
-278.786,0.0450631275738159
-278.628,0.0462756684057382
-278.471,0.048793824623984
-278.313,0.0464061091236594
-278.154,0.0481608549611942
-277.997,0.044929113971388
-277.839,0.0498020232435431
-277.681,0.0490817218143114
-277.522,0.0485475634071961
-277.365,0.0497250449294791
-277.207,0.048442245484507
-277.049,0.0474569297598417
-276.892,0.0486768172214055
-276.733,0.0494179046823071
-276.575,0.0473469889993625
-276.418,0.0477912227119272
-276.26,0.0481407719417228
-276.102,0.0506744644252211
-275.945,0.0478045190768416
-275.786,0.0510833557972613
-275.628,0.0508844733419722
-275.471,0.0494633204876672
-275.313,0.0502435270775708
-275.155,0.0499615796225164
-274.998,0.0536096286108897
-274.839,0.0525218648358435
-274.681,0.0521693726935113
-274.524,0.0507874820053223
-274.366,0.0521683257835707
-274.209,0.0496824989964272
-274.051,0.0545090825037099
-273.893,0.0558562669100302
-273.736,0.0557806885336774
-273.577,0.050108046583889
-273.42,0.0510034376140036
-273.262,0.0531516115985545
-273.104,0.0535481896054211
-272.947,0.0544606568322706
-272.789,0.0540467256844697
-272.632,0.0541661099378145
-272.474,0.0516958894128091
-272.317,0.0517040090515346
-272.159,0.0549723462391196
-272.001,0.0543696791410936
-271.844,0.056533879369096
-271.685,0.0580553803672151
-271.528,0.0569935093531421
-271.37,0.0571475998883555
-271.213,0.0580559403422996
-271.055,0.058596188478459
-270.898,0.0570684547141819
-270.74,0.0553288251605862
-270.583,0.0576786814758489
-270.425,0.0587709980917996
-270.268,0.0587353788070758
-270.11,0.0590773653298876
-269.953,0.0582552427789021
-269.795,0.058743912340429
-269.638,0.0572112118406196
-269.48,0.0637646915550108
-269.323,0.0598910213010626
-269.165,0.0583386608064381
-269.008,0.0616089579068189
-268.85,0.0621100869139763
-268.693,0.0626552287454396
-268.535,0.0635277368806602
-268.378,0.0599628259322806
-268.22,0.0626822414565818
-268.063,0.0634765113337983
-267.905,0.0615179863023277
-267.748,0.0629427089977965
-267.59,0.0662151060047443
-267.433,0.0642326481250963
-267.276,0.0620551545755223
-267.118,0.06361136185551
-266.961,0.0663969153066413
-266.804,0.0621918250162587
-266.647,0.0684252120163056
-266.489,0.0672186848298562
-266.332,0.0662896374711564
-266.175,0.0667351280843184
-266.017,0.0675048381847302
-265.86,0.0686091881783124
-265.702,0.0733492737950943
-265.545,0.0671614456375214
-265.388,0.0651057162354014
-265.23,0.0710770957627513
-265.073,0.070818801168332
-264.916,0.0669517836618552
-264.759,0.07052034053497
-264.602,0.0694368374399146
-264.444,0.0693513925460401
-264.287,0.0717853668576944
-264.13,0.0720976868743982
-263.972,0.0716906823749254
-263.815,0.0726707483331732
-263.659,0.0721942582297347
-263.501,0.0770570879503684
-263.344,0.0735936481393147
-263.187,0.0708258678104312
-263.029,0.0732873417680838
-262.872,0.0733725797146444
-262.716,0.073978393629178
-262.558,0.0751985610782841
-262.401,0.0753187913809414
-262.244,0.0778070650157367
-262.086,0.0757523155700147
-261.929,0.0773074089865191
-261.773,0.0780598328995393
-261.616,0.0736888195569399
-261.458,0.0764825535136537
-261.301,0.0769724830191207
-261.144,0.0804711282202706
-260.987,0.0768801114769182
-260.83,0.0794710431527512
-260.673,0.0777752255628333
-260.516,0.0775318311750108
-260.358,0.0817261480317021
-260.202,0.0806232649293739
-260.045,0.0783776796268598
-259.888,0.0794819626668993
-259.73,0.0786144943074393
-259.574,0.0803470511322501
-259.417,0.0797131045564052
-259.26,0.0787324786230728
-259.102,0.0835805420441953
-258.946,0.0822712229096227
-258.789,0.0806089916514045
-258.632,0.0845576011797068
-258.475,0.0835638888721166
-258.318,0.0858880593737199
-258.161,0.0854390689162797
-258.004,0.0849810519039445
-257.848,0.0831351914248044
-257.691,0.0880882988677596
-257.533,0.0866530096859133
-257.376,0.0867619674466519
-257.22,0.0865656779194714
-257.063,0.0852096069520273
-256.906,0.0904181360737507
-256.75,0.0896906980055343
-256.592,0.0890102126308174
-256.435,0.0888213366868212
-256.279,0.0912179387482696
-256.122,0.0875756964580553
-255.965,0.0907534820224625
-255.809,0.0897291171656807
-255.652,0.0889332343167534
-255.494,0.0919620360752505
-255.338,0.0896898580429075
-255.181,0.0931731769694615
-255.024,0.0938119563737532
-254.868,0.0885375023591993
-254.711,0.0908578930289821
-254.554,0.0951880403637831
-254.398,0.0920829602600777
-254.241,0.0927157868857535
-254.083,0.0948928604540141
-253.927,0.09446640290704
-253.77,0.0967702134449725
-253.614,0.0970758868008905
-253.457,0.0979805143765568
-253.3,0.0995727670092675
-253.144,0.0939543604724203
-252.987,0.096812339396711
-252.831,0.0981955630690686
-252.674,0.1005629855592651
-252.518,0.102418079540614
-252.361,0.09655754464657
-252.204,0.1005734120518714
-252.048,0.0978299175989359
-251.891,0.1022537633734224
-251.735,0.0996776649506433
-251.578,0.1039829664344117
-251.422,0.1041190160332066
-251.265,0.100601191685412
-251.108,0.1023215081852775
-250.952,0.1017834999494562
-250.795,0.1043964106473565
-250.639,0.1013494888255268
-250.482,0.1022106574652859
-250.326,0.1022042907920424
-250.169,0.106024915580104
-250.013,0.1041688416423572
-249.856,0.1065626377416974
-249.7,0.1074046333214976
-249.543,0.1040821307178569
-249.387,0.105472207998314
-249.23,0.104223840934354
-249.074,0.1074753119158608
-248.917,0.1085656686190157
-248.761,0.1080991119866416
-248.604,0.1049093599981458
-248.448,0.1069908482541535
-248.291,0.1098777998023824
-248.135,0.1087821233359245
-247.978,0.1082052759586433
-247.822,0.1114536062103282
-247.665,0.1060590618868881
-247.509,0.1091964683783531
-247.352,0.1103213974562913
-247.197,0.1089319531911471
-247.041,0.1148620406426995
-246.884,0.1122144906164732
-246.728,0.1127363995686147
-246.571,0.1142759658498951
-246.415,0.1130571922518147
-246.258,0.1136150004762223
-246.102,0.1155656858565096
-245.946,0.1140941565479981
-245.79,0.1174748113468287
-245.634,0.1200292229084541
-245.477,0.1130174461941853
-245.321,0.1160792073557548
-245.165,0.1195885590370532
-245.008,0.1179524944406647
-244.852,0.1185319956129117
-244.696,0.1212023585371464
-244.54,0.1171969176244513
-244.384,0.1187702771847452
-244.227,0.1182628545445727
-244.071,0.1246201786388691
-243.914,0.1234380712354531
-243.759,0.1231946159807735
-243.603,0.1238982611945837
-243.446,0.1270680001604937
-243.29,0.1288314225684957
-243.134,0.1217662534472553
-242.978,0.1282227418249968
-242.822,0.1228594100258329
-242.666,0.1255288721205838
-242.509,0.1271039724729883
-242.353,0.1247595028745712
-242.198,0.124202887640561
-242.041,0.1294827344586463
-241.885,0.1278468768095717
-241.729,0.1273304945680469
-241.573,0.128179988944631
-241.417,0.1302870047604699
-241.261,0.1292394739779091
-241.104,0.1321889966551471
-240.949,0.1326183879846292
-240.793,0.1371678446919329
-240.637,0.1347517956696689
-240.48,0.1299988975794858
-240.325,0.1339620725466713
-240.169,0.1336578721686929
-240.013,0.136625301875264
-239.856,0.1376527465950106
-239.701,0.1390214717820277
-239.545,0.1311079404077437
-239.388,0.1399785178949534
-239.233,0.1369621755820868
-239.077,0.1424001788414339
-238.921,0.1388981677030913
-238.765,0.1377997644014392
-238.609,0.142088065772044
-238.453,0.138626506746872
-238.297,0.1398475932855189
-238.142,0.1435008950836525
-237.985,0.1403867153848236
-237.829,0.1437340638394969
-237.674,0.1439102003503204
-237.518,0.1459144972582646
-237.363,0.1479798801439068
-237.206,0.1481340437193487
-237.05,0.1467885453249677
-236.895,0.1467519399971602
-236.739,0.1468156919431954
-236.583,0.1470836521945083
-236.427,0.1504352613291725
-236.271,0.1524702107863082
-236.115,0.156517917644513
-235.96,0.1553951554266844
-235.804,0.1507408738182335
-235.648,0.1539696049419603
-235.492,0.1531849824615804
-235.336,0.1567636858397591
-235.181,0.1560351217346879
-235.025,0.1565804157332937
-234.87,0.1574711169720754
-234.714,0.1560627674611431
-234.558,0.1554128676820752
-234.402,0.1576776260445483
-234.246,0.15956281868669
-234.091,0.16078514690922
-233.935,0.1620834126225591
-233.78,0.1646374102895568
-233.624,0.1620931513196811
-233.469,0.1664268593656174
-233.312,0.1645565791034438
-233.157,0.1647000422854229
-233.001,0.1655850707331311
-232.846,0.1657794064342014
-232.69,0.1706071098916531
-232.534,0.1645821918768748
-232.379,0.1695221459920295
-232.223,0.1687604824901147
-232.068,0.1677857241217984
-231.912,0.1709992020111578
-231.757,0.1727819435595756
-231.601,0.1723469524792483
-231.446,0.1734505294637464
-231.289,0.1710305606158908
-231.134,0.1728986009777262
-230.979,0.1739242927319909
-230.823,0.1700658087588673
-230.668,0.1708296391208917
-230.512,0.1753075894445768
-230.357,0.1772308482190942
-230.201,0.1760461600609409
-230.046,0.1776606656165754
-229.89,0.1766682071662398
-229.735,0.179071802829559
-229.579,0.1848461928608728
-229.424,0.1808535583348931
-229.269,0.1840156767703052
-229.113,0.181558615659786
-228.958,0.1820459522371443
-228.802,0.1843157503753781
-228.647,0.1846117580744025
-228.491,0.1851500523844518
-228.336,0.1867529323703969
-228.181,0.1866420207835483
-228.025,0.1905345780232276
-227.87,0.1912134504262336
-227.714,0.1946472298178649
-227.559,0.1941062817128499
-227.404,0.1985415400230262
-227.248,0.2008908302765186
-227.093,0.1994011017777602
-226.938,0.2032528660498695
-226.783,0.2060750187421226
-226.628,0.204784933534366
-226.472,0.2087259164454846
-226.317,0.2112600228236106
-226.162,0.2132593529960225
-226.006,0.2166969913463885
-225.851,0.2193350096228066
-225.696,0.2201203138119851
-225.54,0.2221762014679333
-225.385,0.2265733206055054
-225.23,0.2285775444732212
-225.074,0.2323437908112276
-224.919,0.2395713648803494
-224.765,0.2426779118753088
-224.609,0.2465537672494238
-224.454,0.252438788880044
-224.299,0.2584553803087829
-224.228,0.2611614964248269
-224.071,0.2664953564918253
-223.914,0.2781603192111188
-223.756,0.2807742585589026
-223.599,0.2751125452532909
-223.443,0.2777994274425188
-223.286,0.286765310254439
-223.129,0.2891287459655013
-222.972,0.2918109292333678
-222.815,0.2978351655393475
-222.658,0.2963811050187986
-222.501,0.3010184778143715
-222.344,0.2963534714657148
-222.187,0.2993647740028207
-222.031,0.2990599527829009
-221.874,0.2973276576855752
-221.717,0.2998675098950032
-221.56,0.3014962339484359
-221.403,0.2943505136286249
-221.246,0.2960871180994271
-221.089,0.3040059935837568
-220.933,0.3047683387944701
-220.776,0.2951785706981692
-220.619,0.2965663593848026
-220.462,0.2970698500260121
-220.305,0.3001461827131504
-220.148,0.2977560873187166
-219.992,0.3079681094676302
-219.835,0.3011170090825037
-219.679,0.3072190332317458
-219.522,0.2982089123881486
-219.365,0.3032916358031124
-219.209,0.303088681355089
-219.052,0.309986454446173
-218.895,0.3108123690023503
-218.738,0.315944199797552
-218.581,0.3221297332746155
-218.425,0.3215129085456483
-218.268,0.3227591209228701
-218.111,0.3345888623974685
-217.954,0.3411168815055714
-217.797,0.3439054356927534
-217.642,0.3543191462590645
-217.485,0.3602234748567292
-217.328,0.3613494630179794
-217.171,0.3727461002848179
-217.015,0.3814605542837899
-216.858,0.3819109446789414
-216.701,0.3926959674197731
-216.544,0.4065955228872042
-216.388,0.3980959045467445
-216.232,0.4155883331966669
-216.075,0.4185507474742202
-215.919,0.4216967361925239
-215.762,0.4325300628710809
-215.605,0.4413861418729501
-215.448,0.4386165051049277
-215.293,0.4327854602031064
-215.136,0.4370955640818931
-214.979,0.436164934184911
-214.823,0.4371067635835834
-214.666,0.4275620613082148
-214.509,0.4269312372021347
-214.354,0.4138088784585279
-214.197,0.4118543706396201
-214.04,0.4074876118903259
-213.884,0.4022531108807152
-213.727,0.3908966457395051
-213.571,0.3810166157754817
-213.415,0.3743617988308499
-213.258,0.3716411233626085
-213.101,0.3596478204698454
-212.945,0.3514137033596752
-212.789,0.3374776521247792
-212.632,0.3273522556867661
-212.476,0.3220145975278902
-212.319,0.3160428041059126
-212.163,0.3124184018914887
-212.007,0.3066393372855563
-211.85,0.2901398905409398
-211.694,0.2879955755151235
-211.538,0.2850128804008136
-211.381,0.2809702741852265
-211.225,0.2675666131752496
-211.068,0.2695539647502014
-210.913,0.2664309837038485
-210.756,0.2663092256430802
-210.599,0.2598341120070929
-210.443,0.2523466851520123
-210.287,0.2491757653690762
-210.131,0.2479099051704106
-209.974,0.2472793001850158
-209.818,0.2397429607236397
-209.662,0.2433982346079405
-209.505,0.2326317397383835
-209.35,0.2314808692059865
-209.193,0.2269756992238453
-209.037,0.2293035156501837
-208.88,0.2211895497157566
-208.725,0.2171088165009368
-208.568,0.209339722178344
-208.412,0.2145941631703121
-208.256,0.213717996936985
-208.099,0.2169222474108213
-207.943,0.2140201887086819
-207.787,0.2122952463276834
-207.631,0.2142240196394462
-207.475,0.2093595160802445
-207.319,0.2056671621066516
-207.162,0.2103048757566237
-207.007,0.2047174687100531
-206.85,0.2050622672816589
-206.694,0.2021926749610501
-206.538,0.2030427901795757
-206.382,0.2001866250876239
-206.226,0.1968739829148193
-206.07,0.200206285082439
-205.913,0.2016141476585153
-205.758,0.2038207538257985
-205.602,0.1970930305598368
-205.446,0.2027907892181716
-205.29,0.1982987786505165
-205.133,0.1973933841524519
-204.978,0.1901042006506618
-204.821,0.1944497412136014
-204.666,0.1949218245565922
-204.509,0.1926528663809852
-204.353,0.1913632072412277
-204.198,0.1884517628697369
-204.041,0.1934496622327677
-203.886,0.1934395826812464
-203.729,0.1902284177324534
-203.574,0.1846429097318216
-203.417,0.1855431914138972
-203.262,0.1851951790722411
-203.106,0.1818791161820723
-202.95,0.1764500846974489
-202.794,0.1816926201321853
-202.638,0.1797829346667817
-202.482,0.1833160852891721
-202.327,0.1852008518633147
-202.17,0.178902666007292
-202.015,0.1771122308881478
-201.859,0.1800783215238646
-201.703,0.1784990943985546
-201.547,0.1732373737304878
-201.391,0.1729273666543505
-201.235,0.1738135150522277
-201.08,0.1749079376614311
-200.923,0.1734790151528284
-200.768,0.165375347890608
-200.612,0.1694077893410739
-200.456,0.1673853784564827
-200.3,0.1661665318181738
-200.145,0.1691926006547911
-199.988,0.1635961731400111
-199.833,0.1670095134410576
-199.677,0.1703362158578322
-199.521,0.1677586505437991
-199.366,0.1694287153665149
-199.21,0.1663510679552651
-199.054,0.1660122952025035
-198.898,0.1632545274715985
-198.743,0.1673163797873731
-198.587,0.1669842536953973
-198.431,0.1612878828014024
-198.276,0.1604504400625069
-198.12,0.1650674346343519
-197.964,0.1634859554353324
-197.808,0.1613586344359941
-197.653,0.1657974595439914
-197.498,0.1633101719522796
-197.341,0.16032530997786
-197.186,0.1598108876491311
-197.03,0.1627214311911381
-196.875,0.1635906464293944
-196.719,0.1633602775489725
-196.563,0.1637154843531275
-196.408,0.1643379575264255
-196.253,0.1675601880698233
-196.096,0.1642227000459861
-195.941,0.161694607313333
-195.786,0.1599142517457101
-195.63,0.1636934505508889
-195.475,0.1593731697336096
-195.319,0.1621499644440168
-195.163,0.1589774256026841
-195.008,0.160009143175793
-194.853,0.1612384832602509
-194.697,0.1570720860308713
-194.541,0.1612973293376108
-194.386,0.1545912381526315
-194.23,0.1596501504531318
-194.075,0.1591651146429686
-193.92,0.158183088771925
-193.763,0.1635953331773843
-193.608,0.1646108114730422
-193.453,0.1638012092345442
-193.298,0.1643697300257861
-193.142,0.1598054339787428
-192.987,0.1606113963791914
-192.831,0.1608485580008558
-192.675,0.1619600476767656
-192.52,0.1625209357641381
-192.365,0.1599364316284056
-192.21,0.1607335805079587
-192.054,0.1643502039380564
-191.899,0.1580198925549024
-191.743,0.1599991366645001
-191.588,0.1615170708647982
-191.432,0.1556851616536074
-191.277,0.1593962626191603
-191.122,0.1573917587639022
-190.967,0.1580392116953182
-190.812,0.1623313598512862
-190.656,0.1570553598185642
-190.501,0.1592197730805661
-190.346,0.1616616539969463
-190.19,0.1579039411922931
-190.035,0.1608082397947706
-189.879,0.1649156448663334
-189.724,0.1622690808831908
-189.569,0.1626295465837916
-189.414,0.1610865595851471
-189.259,0.1601528863453143
-189.103,0.1567820919773197
-188.948,0.155604890442579
-188.793,0.1539999044633812
-188.638,0.151566703160811
-188.483,0.1524532776266873
-188.328,0.1581255695920479
-188.172,0.1580140858567434
-188.017,0.153383591016013
-187.862,0.1554167875076668
-187.707,0.1571229585499625
-187.552,0.157601834634196
-187.397,0.1592800921358657
-187.242,0.1478521693045226
-187.086,0.1504585733354083
-186.931,0.156824284882601
-186.776,0.156036667752856
-186.621,0.1560678802771321
-186.466,0.1552384719633622
-186.311,0.1553431020905671
-186.156,0.1537653235964541
-186.001,0.1549194322456442
-185.846,0.1551006815724568
-185.691,0.1572249227088303
-185.535,0.1528311634217653
-185.38,0.1483227188027168
-185.225,0.1525702880726086
-185.07,0.1496555568908391
-184.915,0.1446001992147883
-184.76,0.1495896989515514
-184.605,0.1515230981444471
-184.45,0.1553507956612936
-184.295,0.1556657694729632
-184.14,0.1545503599714617
-183.985,0.1554487669543413
-183.83,0.1542360191751051
-183.675,0.150771100299426
-183.52,0.1514843381299014
-183.365,0.1493018717581095
-183.211,0.1464540454255684
-183.056,0.1473991251144053
-182.901,0.1478199098703059
-182.746,0.149425662771902
-182.591,0.1504004211402183
-182.436,0.150246878406718
-182.281,0.1506170097642125
-182.126,0.1517161069480345
-181.971,0.1500555617017555
-181.816,0.1549496709002081
-181.662,0.1523847658924337
-181.507,0.1533080065529745
-181.352,0.1478615428005026
-181.197,0.1503461765972486
-181.042,0.1482877203599345
-180.887,0.1499637379612661
-180.732,0.1477962570096707
-180.578,0.1486220863522483
-180.423,0.1475787553828214
-180.268,0.1519499817594203
-180.113,0.1490527437123563
-179.958,0.1467517330498463
-179.803,0.1518627839000638
-179.649,0.152046139220129
-179.494,0.1448442266179238
-179.339,0.1455645980440411
-179.184,0.1466177894443041
-179.03,0.1465105907357332
-178.875,0.1486388856047838
-178.721,0.1503704624731967
-178.566,0.1474256387173201
-178.411,0.1481391565353377
-178.256,0.1458122531118546
-178.101,0.1447945349158586
-177.947,0.147074692593156
-177.792,0.1423343939423746
-177.637,0.143441123830066
-177.483,0.1405570451974881
-177.329,0.1429719864429545
-177.174,0.1425845080312114
-177.019,0.1420342472970733
-176.864,0.1467923190701025
-176.71,0.1494573013641772
-176.555,0.1441758476610669
-176.401,0.1480420252049168
-176.246,0.1458981971139566
-176.092,0.1504988063278938
-175.937,0.1525577616734354
-175.782,0.1438179018483463
-175.627,0.1473092612867117
-175.474,0.1440948825678685
-175.319,0.1452979768635825
-175.164,0.1394894283521131
-175.009,0.1407213613646797
-174.855,0.1422248822932372
-174.701,0.1402605383902362
-174.546,0.1384444296308041
-174.392,0.1475903687791394
-174.237,0.1447550688457716
-174.082,0.1483598719322374
-173.929,0.1486915841295854
-173.774,0.145127647050918
-173.619,0.1464411659986245
-173.464,0.1440383372577037
-173.31,0.1462704101179609
-173.156,0.1491558886882501
-173.001,0.1446613704060861
-172.847,0.1427663173331084
-172.692,0.1469761613250238
-172.539,0.1489027069098199
-172.384,0.1464755192527225
-172.229,0.1400327624379231
-172.075,0.1435073956639814
-171.921,0.1447889351650135
-171.766,0.1421777835192808
-171.612,0.1402015462324195
-171.458,0.1419633617553963
-171.303,0.141569589710638
-171.149,0.1433984439899286
-170.994,0.1414148539867402
-170.841,0.1373401465907646
-170.686,0.1420087806040992
-170.531,0.1471352307691409
-170.378,0.142734885688147
-170.223,0.1426807263587771
-170.069,0.1420279536640582
-169.915,0.1504076277760887
-169.76,0.1499028589308819
-169.606,0.1475380963223369
-169.452,0.1464460596939283
-169.298,0.1443132850242016
-169.143,0.1486847183481144
-168.99,0.1395682996254302
-168.835,0.143250427967045
-168.68,0.1421061919220624
-168.527,0.1479260738423075
-168.372,0.1470728057205886
-168.218,0.1474348052659862
-168.064,0.1438616407717956
-167.91,0.1424099053651846
-167.756,0.149434342385712
-167.602,0.1460119816164562
-167.447,0.1499445649013071
-167.294,0.1513419218578629
-167.139,0.1514948315760504
-166.984,0.1493784300908601
-166.831,0.1490477039365956
-166.676,0.1489465797403547
-166.523,0.1498384131026768
-166.368,0.1490362974875915
-166.215,0.1512634036123165
-166.06,0.1479514674950532
-165.906,0.1470054869767325
-165.752,0.1492751390345095
-165.598,0.1475141026073024
-165.444,0.1498952262270125
-165.29,0.1460441680104446
-165.137,0.1498247667533346
-164.982,0.1509241439246988
-164.828,0.1553489087887262
-164.674,0.1565102849406436
-164.52,0.1574035182406771
-164.366,0.1612276367863312
-164.212,0.1616561881531866
-164.058,0.1600383957872734
-163.904,0.1616282015723321
-163.75,0.1627256188309006
-163.596,0.1610560409430409
-163.443,0.1673501000261581
-163.288,0.1617513595708117
-163.135,0.1595309001068725
-162.98,0.1602218119741956
-162.827,0.1625028826543481
-162.672,0.166269688967439
-162.519,0.1621657167866117
-162.365,0.1647057029031251
-162.211,0.1704340532437945
-162.057,0.1732826464987339
-161.903,0.1708026264097494
-161.749,0.1702691771015183
-161.596,0.175863571663274
-161.442,0.1715607961540716
-161.288,0.1753318753205249
-161.135,0.1784994352529539
-160.98,0.1777514302737528
-160.827,0.1807376800125123
-160.672,0.1789363984194484
-160.519,0.1796075650783566
-160.365,0.1790528367169138
-160.211,0.1855192585657197
-160.058,0.1902911958087764
-159.904,0.1896201508835823
-159.75,0.1898341465794677
-159.596,0.1872152891896372
-159.443,0.1974983429606847
-159.289,0.1869029691729334
-159.135,0.1919477481892354
-158.982,0.1925101092545475
-158.827,0.1967935777967055
-158.674,0.1947867731742524
-158.521,0.1966792333191213
-158.366,0.1943499560882147
-158.213,0.1934888483153125
-158.059,0.1932192203121174
-157.905,0.1936801771936464
-157.752,0.1911929504687917
-157.598,0.1889921509996675
-157.445,0.18973548140425
-157.291,0.190926329288333
-157.137,0.1906868547261021
-156.984,0.1895133660696391
-156.83,0.187658339041833
-156.676,0.1904051142183615
-156.523,0.1870606386793392
-156.37,0.1883765436078406
-156.215,0.1896536763484249
-156.062,0.1895703252744316
-155.909,0.1845957379176367
-155.755,0.182503123200167
-155.601,0.183271506403096
-155.448,0.1820663791543578
-155.295,0.186339001222596
-155.141,0.1750770014434697
-154.987,0.18043466045156
-154.834,0.1763205478523543
-154.68,0.1781374357075563
-154.527,0.1849131707503296
-154.374,0.1817031866185627
-154.22,0.1792442995023331
-154.066,0.1810131877540948
-153.913,0.1838856529903546
-153.76,0.1774262308301051
-153.607,0.1784882479246349
-153.452,0.1863160544175022
-153.299,0.1842529722990551
